"Nutrient Modeling (Hypoxia Task Force Search)"
"Search Criteria: Year = 2020; EPA Region = 03; Include all nitrogen loads; Include all phosphorus loads"

"Year","NPDES Permit Number","FRS ID","SIC Code","NAICS Code","Facility Name","City","State","ZIP Code","County","FIPS Code","EPA Region","Facility Type Indicator","Permit Type","Major/Non-Major Status","HUC 12 Code","Total Facility Design Flow (MGD)","Actual Average Facility Flow (MGD)","Facility Latitude","Facility Longitude","Nutrient Type","Total Pounds (lb/yr)","Total Annual Flow (MGal/yr)","Max Allowable Load (kg/yr)","Load Over Limit","Avg Concentration","Data Source for Concentration","Data Source for Flow","Discharges to Impaired Water Bodies","Discharges Pollutants Contributing to Water Body Impairment"
2020,"PA0021792","110001034158","4952","","EDINBORO BORO WTP","EDINBORO","PA","16412-2502","ERIE","42049","03","POTW","NPDES Individual Permit","Major","050100040903",1.802,,"41.87347","-80.13162","Phosphorus",5460.693659505,297.7,,0,2.39583333333333333333333333333333333333,"DMR Data","DMR Data","Y","Y"
2020,"PA0021806","110010978273","","","ANNVILLE TWP STP","ANNVILLE","PA","17003","LEBANON","42075","03","POTW","NPDES Individual Permit","Non-Major","020503050802",.8,,"40.328624","-76.528264","Nitrogen",8401.055509854,218.3343,,0,4.6,"DMR Data","DMR Data","Y",""
2020,"PA0021806","110010978273","","","ANNVILLE TWP STP","ANNVILLE","PA","17003","LEBANON","42075","03","POTW","NPDES Individual Permit","Non-Major","020503050802",.8,,"40.328624","-76.528264","Phosphorus",1373.79999999999989909439,218.3343,395.4166666666666376233125,0,.76655018661995460957543382604179753405,"DMR Data","DMR Data","Y",""
2020,"PA0021814","110039789477","","","MANSFIELD BORO STP","MANSFIELD","PA","16933-9557","TIOGA","42117","03","NON-POTW","NPDES Individual Permit","Major","020501040907",1.3,,"41.8125","-77.08494","Nitrogen",0,171.2134,,0,0,"DMR Data","DMR Data","Y",""
2020,"PA0021814","110039789477","","","MANSFIELD BORO STP","MANSFIELD","PA","16933-9557","TIOGA","42117","03","NON-POTW","NPDES Individual Permit","Major","020501040907",1.3,,"41.8125","-77.08494","Phosphorus",1465.8899999999998923303795,171.2134,638.7499999999999530838125,0,1.19552259219030897452661454320079385427,"DMR Data","DMR Data","Y",""
2020,"PA0021822","110010262759","4952","","BERLIN BORO STP","BERLIN","PA","15530","SOMERSET","42111","03","POTW","NPDES Individual Permit","Non-Major","050200060703",.28,,"39.898914","-78.955289","Nitrogen",1748.55474675,146.87,,0,16.48387096774193548387096774193548387097,"DMR Data","DMR Data","",""
2020,"PA0021822","110010262759","4952","","BERLIN BORO STP","BERLIN","PA","15530","SOMERSET","42111","03","POTW","NPDES Individual Permit","Non-Major","050200060703",.28,,"39.898914","-78.955289","Phosphorus",899.2567269,146.87,,0,8.47741935483870967741935483870967741935,"DMR Data","DMR Data","",""
2020,"PA0021849","110010978291","4952","221320","MILLERSTOWN STP","MILLERSTOWN","PA","17062","PERRY","42099","03","POTW","NPDES Individual Permit","Non-Major","020503041204",.12,,"40.536389","-77.148056","Nitrogen",862.941228636375,22.524,,0,4.95458333333333333333333333333333333333,"DMR Data","DMR Data","Y",""
2020,"PA0021849","110010978291","4952","221320","MILLERSTOWN STP","MILLERSTOWN","PA","17062","PERRY","42099","03","POTW","NPDES Individual Permit","Non-Major","020503041204",.12,,"40.536389","-77.148056","Phosphorus",563.899999999999958581545,22.524,,0,3.64187416891935870448881143395258000047,"DMR Data","DMR Data","Y",""
2020,"PA0021857","110064256460","4952","","SOUDERTON BORO STP","SOUDERTON","PA","18964","MONTGOMERY","42091","03","POTW","NPDES Individual Permit","Major","020402030808",2,,"40.29628","-75.33079","Nitrogen",1016.1301941,521.465,,0,.67,"DMR Data","DMR Data","Y","Y"
2020,"PA0021857","110064256460","4952","","SOUDERTON BORO STP","SOUDERTON","PA","18964","MONTGOMERY","42091","03","POTW","NPDES Individual Permit","Major","020402030808",2,,"40.29628","-75.33079","Phosphorus",3034.299999999999777130665,521.465,709.499999999999947887225,0,.69838770033931226816351245501747219762,"DMR Data","DMR Data","Y","Y"
2020,"PA0021865","110025319091","4952","","ADAMSTOWN BOROUGH","DENVER","PA","17517","LANCASTER","42071","03","POTW","NPDES Individual Permit","Non-Major","020503061101",.6,,"40.22794","-76.06702","Nitrogen",5150.290122380025,131.4762,,0,4.66666666666666666666666666666666666667,"DMR Data","DMR Data","Y","Y"
2020,"PA0021865","110025319091","4952","","ADAMSTOWN BOROUGH","DENVER","PA","17517","LANCASTER","42071","03","POTW","NPDES Individual Permit","Non-Major","020503061101",.6,,"40.22794","-76.06702","Phosphorus",140.0499999999999897133275,131.4762,304.166666666666644325625,0,.128470506837361418659246418801035368335,"DMR Data","DMR Data","Y","Y"
2020,"PA0021873","110010969595","4952","","JIM THORPE BOROUGH WATER EAST-GERMANTOWN","JIM THORPE","PA","18229-1427","CARBON","42025","03","POTW","NPDES Individual Permit","Non-Major","020401060310",.92,,"40.87417","-75.73352","Nitrogen",6164.79999999999954719544,131.308,4148.833333333333028601525,0,5.41481976079002267050027826910640632497,"DMR Data","DMR Data","Y",""
2020,"PA0021873","110010969595","4952","","JIM THORPE BOROUGH WATER EAST-GERMANTOWN","JIM THORPE","PA","18229-1427","CARBON","42025","03","POTW","NPDES Individual Permit","Non-Major","020401060310",.92,,"40.87417","-75.73352","Phosphorus",2286.59999999999983204923,131.308,608.33333333333328865125,0,2.06140503984585720388406326283094840266,"DMR Data","DMR Data","Y",""
2020,"PA0021881","110010978326","4952","","WESTFIELD BORO","WESTFIELD","PA","16950","TIOGA","42117","03","POTW","NPDES Individual Permit","Non-Major","020501040805",.46,,"41.9245","-77.5211","Nitrogen",6269.2380268245,90.625,,0,8.75333333333333333333333333333333333333,"DMR Data","DMR Data","Y","Y"
2020,"PA0021881","110010978326","4952","","WESTFIELD BORO","WESTFIELD","PA","16950","TIOGA","42117","03","POTW","NPDES Individual Permit","Non-Major","020501040805",.46,,"41.9245","-77.5211","Phosphorus",601.0099999999999558558155,90.625,124.70833333333332417350625,0,.77798427274773558285861888043787897429,"DMR Data","DMR Data","Y","Y"
2020,"PA0021890","110039841473","4952","","NEW HOLLAND WWTP","NEW HOLLAND","PA","17557","LANCASTER","42071","03","POTW","NPDES Individual Permit","Major","020503061106",1.59,,"40.0917","-76.08497","Nitrogen",16084.7896156605,283.761,,0,6.76791666666666666666666666666666666667,"DMR Data","DMR Data","Y","Y"
2020,"PA0021890","110039841473","4952","","NEW HOLLAND WWTP","NEW HOLLAND","PA","17557","LANCASTER","42071","03","POTW","NPDES Individual Permit","Major","020503061106",1.59,,"40.0917","-76.08497","Phosphorus",1904.59999999999986010713,283.761,669.166666666666617516375,0,.8169805565812579497200307668407314477233,"DMR Data","DMR Data","Y","Y"
2020,"PA0022004","110010264828","2819","325180","FLEXSYS MONONGAHELA PLT","MONONGAHELA","PA","15063-3437","WASHINGTON","42125","03","NON-POTW","NPDES Individual Permit","Non-Major","050200050804",0,,"40.184167","-79.934167","Nitrogen",1777.999079857771705961679914579606440075,107.09,148.166589988147642163473326214967203339,,1.96261984681375581927336042109781779838,"Modeled","DMR Data","Y",""
2020,"PA0022004","110010264828","2819","325180","FLEXSYS MONONGAHELA PLT","MONONGAHELA","PA","15063-3437","WASHINGTON","42125","03","NON-POTW","NPDES Individual Permit","Non-Major","050200050804",0,,"40.184167","-79.934167","Phosphorus",666.603362719483867957603610322580645162,107.09,55.55028022662365566313363419354838709683,,.65960436729698199697191801252823113308,"Modeled","DMR Data","Y",""
2020,"PA0022179","110039799796","4952","","MERCERSBURG STP","MERCERSBURG","PA","17236","FRANKLIN","42055","03","POTW","NPDES Individual Permit","Non-Major","020700040605",.3,,"39.833333","-77.899722","Nitrogen",4630.56192522,41.58203434610303830911492734478203434608,385.880160435,,13.343,"Modeled","Modeled","Y","Y"
2020,"PA0022179","110039799796","4952","","MERCERSBURG STP","MERCERSBURG","PA","17236","FRANKLIN","42055","03","POTW","NPDES Individual Permit","Non-Major","020700040605",.3,,"39.833333","-77.899722","Phosphorus",846.43187706,41.58203434610303830911492734478203434608,70.53598975499999999999999999999999999983,,2.439,"Modeled","Modeled","Y","Y"
2020,"PA0022187","110010978335","4952","","BEAVERTOWN MUN AUTH WWTP","BEAVERTOWN","PA","17813","SNYDER","42109","03","POTW","NPDES Individual Permit","Non-Major","020503010304",.16,,"40.75467","-77.17624","Nitrogen",1459.999999999999892763,44.55272727272727272727272727272727272727,,0,35.2692887498602488920611923126091958921,"DMR Data","DMR Data","Y",""
2020,"PA0022187","110010978335","4952","","BEAVERTOWN MUN AUTH WWTP","BEAVERTOWN","PA","17813","SNYDER","42109","03","POTW","NPDES Individual Permit","Non-Major","020503010304",.16,,"40.75467","-77.17624","Phosphorus",364.99999999999997319075,44.55272727272727272727272727272727272727,,0,8.81732218746506222301529807815229897303,"DMR Data","DMR Data","Y",""
2020,"PA0022195","110010978344","4952","","BORO OF CATAWISSA","CATAWISSA","PA","17820","COLUMBIA","42037","03","POTW","NPDES Individual Permit","Non-Major","020501070805",.2,,"40.9512","-76.4663","Nitrogen",4777.897986476999999999999999999999999992,42.90509907529722589167767503302509907525,398.158165539749999999999999999999999999,,13.343,"Modeled","Modeled","Y",""
2020,"PA0022195","110010978344","4952","","BORO OF CATAWISSA","CATAWISSA","PA","17820","COLUMBIA","42037","03","POTW","NPDES Individual Permit","Non-Major","020501070805",.2,,"40.9512","-76.4663","Phosphorus",873.363800421,42.90509907529722589167767503302509907525,72.78031670175000000000000000000000000017,,2.439,"Modeled","Modeled","Y",""
2020,"PA0022209","110017878652","4952","","BEDFORD STP","BEDFORD","PA","15522","BEDFORD ","","03","POTW","NPDES Individual Permit","Major","020503030105",1.5,,"40.0178","-78.486107","Nitrogen",6316.2939669109875,207.832,,0,3.413375,"DMR Data","DMR Data","Y",""
2020,"PA0022209","110017878652","4952","","BEDFORD STP","BEDFORD","PA","15522","BEDFORD ","","03","POTW","NPDES Individual Permit","Major","020503030105",1.5,,"40.0178","-78.486107","Phosphorus",2214.99999999999983730825,207.832,760.4166666666666108140625,0,1.31162564143937405738492363855539574348,"DMR Data","DMR Data","Y",""
2020,"PA0022233","110009161147","4952","","ARENDTSVILLE MUNI WATER SYS","ARENDTSVILLE","PA","17303","ADAMS","42001","03","POTW","NPDES Individual Permit","Non-Major","020503060202",.14,,"39.92485","-77.29227","Nitrogen",2549.815917264,22.89712021136063408190224570673712021133,212.484659772,,13.343,"Modeled","Modeled","Y",""
2020,"PA0022233","110009161147","4952","","ARENDTSVILLE MUNI WATER SYS","ARENDTSVILLE","PA","17303","ADAMS","42001","03","POTW","NPDES Individual Permit","Non-Major","020503060202",.14,,"39.92485","-77.29227","Phosphorus",466.087163472,22.89712021136063408190224570673712021133,38.840596956,,2.439,"Modeled","Modeled","Y",""
2020,"PA0022241","110039816786","4952","","CALIFORNIA BORO STP","CALIFORNIA","PA","15419","WASHINGTON","42125","03","POTW","NPDES Individual Permit","Major","050200050802",1.2,,"40.069747","-79.895874","Nitrogen",8561.824732314,241.838,,0,13.89999193548387096774193548387096774194,"DMR Data","DMR Data","Y",""
2020,"PA0022241","110039816786","4952","","CALIFORNIA BORO STP","CALIFORNIA","PA","15419","WASHINGTON","42125","03","POTW","NPDES Individual Permit","Major","050200050802",1.2,,"40.069747","-79.895874","Phosphorus",1381.318690248,241.838,,0,2.33221774193548387096774193548387096774,"DMR Data","DMR Data","Y",""
2020,"PA0022250","110010978353","4952","","BIGLERVILLE STP","BIGLERVILLE","PA","17307","ADAMS","42001","03","POTW","NPDES Individual Permit","Non-Major","020503060202",.37,,"39.91914","-77.2483","Nitrogen",0,74.787,,0,0,"DMR Data","DMR Data","Y",""
2020,"PA0022250","110010978353","4952","","BIGLERVILLE STP","BIGLERVILLE","PA","17307","ADAMS","42001","03","POTW","NPDES Individual Permit","Non-Major","020503060202",.37,,"39.91914","-77.2483","Phosphorus",0,74.787,2189.9999999999998391445,0,0,"DMR Data","DMR Data","Y",""
2020,"PA0022292","110000949895","","","EBENSBURG BORO MUNI AUTH","EBENSBURG","PA","15931-3815","CAMBRIA","42021","03","POTW","NPDES Individual Permit","Major","050100070501",2,,"40.46834","-78.73052","Nitrogen",0,312.1896,,0,0,"DMR Data","DMR Data","",""
2020,"PA0022292","110000949895","","","EBENSBURG BORO MUNI AUTH","EBENSBURG","PA","15931-3815","CAMBRIA","42021","03","POTW","NPDES Individual Permit","Major","050100070501",2,,"40.46834","-78.73052","Phosphorus",251.3699999999999815368735,312.1896,760.4166666666666108140625,0,.1136620336321761742822807567094601567242,"DMR Data","DMR Data","",""
2020,"PA0022306","110001059737","4952","","SHADY AVE STP","BROWNSVILLE","PA","15417","FAYETTE","42051","03","POTW","NPDES Individual Permit","Non-Major","050200050506",.96,,"40.02018","-79.88605","Nitrogen",6552.19267625475,216.865,,0,10.93943817204301075268817204301075268817,"DMR Data","DMR Data","Y",""
2020,"PA0022306","110001059737","4952","","SHADY AVE STP","BROWNSVILLE","PA","15417","FAYETTE","42051","03","POTW","NPDES Individual Permit","Non-Major","050200050506",.96,,"40.02018","-79.88605","Phosphorus",250.143062589,216.865,,0,.40283870967741935483870967741935483871,"DMR Data","DMR Data","Y",""
2020,"PA0022331","110010263400","4952","","W ELIZABETH STP","WEST ELIZABETH","PA","15088","ALLEGHENY","42003","03","POTW","NPDES Individual Permit","Major","050200050807",1.06,,"40.275161","-79.872484","Nitrogen",304259.42905092,116.5648,,0,851.930465949820788530465949820788530466,"DMR Data","DMR Data","Y",""
2020,"PA0022331","110010263400","4952","","W ELIZABETH STP","WEST ELIZABETH","PA","15088","ALLEGHENY","42003","03","POTW","NPDES Individual Permit","Major","050200050807",1.06,,"40.275161","-79.872484","Phosphorus",2387.8338401106,116.5648,,0,6.89253405017921146953405017921146953405,"DMR Data","DMR Data","Y",""
2020,"PA0022365","110010266014","4952","","PERRYOPOLIS STP","PERRYOPOLIS","PA","15473-0298","FAYETTE","42051","03","POTW","NPDES Individual Permit","Non-Major","050200060906",.75,,"40.088913","-79.742258","Nitrogen",1505.09743776,138.668,,0,22.72419354838709677419354838709677419355,"DMR Data","DMR Data","",""
2020,"PA0022365","110010266014","4952","","PERRYOPOLIS STP","PERRYOPOLIS","PA","15473-0298","FAYETTE","42051","03","POTW","NPDES Individual Permit","Non-Major","050200060906",.75,,"40.088913","-79.742258","Phosphorus",2682.66071808,138.668,,0,40.50322580645161290322580645161290322581,"DMR Data","DMR Data","",""
2020,"PA0022373","110039702836","4952","221320","LAKEVIEW JT SEW AUTH WWTP","SANDY LAKE","PA","16145-3635","MERCER","42085","03","POTW","NPDES Individual Permit","Non-Major","050100030804",.45,,"41.35181","-80.07413","Nitrogen",4716.02516301,101.08,,0,5.76666666666666666666666666666666666667,"DMR Data","DMR Data","Y",""
2020,"PA0022373","110039702836","4952","221320","LAKEVIEW JT SEW AUTH WWTP","SANDY LAKE","PA","16145-3635","MERCER","42085","03","POTW","NPDES Individual Permit","Non-Major","050100030804",.45,,"41.35181","-80.07413","Phosphorus",975.18666727755,101.08,,0,1.30191666666666666666666666666666666667,"DMR Data","DMR Data","Y",""
2020,"PA0022535","110006646629","4952","","MILLERSBURG STP","MILLERSBURG","PA","17061","DAUPHIN","42043","03","POTW","NPDES Individual Permit","Major","020503011006",1,,"40.5331","-76.968","Nitrogen",0,154.744,,0,0,"DMR Data","DMR Data","Y",""
2020,"PA0022535","110006646629","4952","","MILLERSBURG STP","MILLERSBURG","PA","17061","DAUPHIN","42043","03","POTW","NPDES Individual Permit","Major","020503011006",1,,"40.5331","-76.968","Phosphorus",2146.6499999999998423285575,154.744,,0,1.72842401323247613314186749583926219864,"DMR Data","DMR Data","Y",""
2020,"PA0022543","110010978406","4952","","BALLY STP","BALLY","PA","19503","BERKS","42011","03","POTW","NPDES Individual Permit","Non-Major","020402030802",1,,"40.39986","-75.58037","Nitrogen",11256.87642499999917318242658375,120.878220475,,0,59.695479644149337631440169273679439054,"DMR Data","DMR Data","Y",""
2020,"PA0022543","110010978406","4952","","BALLY STP","BALLY","PA","19503","BERKS","42011","03","POTW","NPDES Individual Permit","Non-Major","020402030802",1,,"40.39986","-75.58037","Phosphorus",489.803145060799470281535,120.878220475,63.27648024865892764473,27.61912049748314797278,.50796734892153218684431904625461514472,"DMR Data","DMR Data","Y",""
2020,"PA0023043","110064196793","4952","","NORTHEAST BORO STP","NORTH EAST","PA","16428","ERIE","42049","03","POTW","NPDES Individual Permit","Major","041201010403",2.9,,"42.214498","-79.846626","Nitrogen",0,569.061,,0,0,"DMR Data","DMR Data","Y",""
2020,"PA0023043","110064196793","4952","","NORTHEAST BORO STP","NORTH EAST","PA","16428","ERIE","42049","03","POTW","NPDES Individual Permit","Major","041201010403",2.9,,"42.214498","-79.846626","Phosphorus",2529.7441764525,569.061,395.77836886875,0,.5416666666666666666666666666666666666667,"DMR Data","DMR Data","Y",""
2020,"PA0023051","110009161165","4952","","BOROUGH OF PALMERTON","PALMERTON","PA","18071","CARBON","42025","03","POTW","NPDES Individual Permit","Non-Major","020401060502",.75,,"40.797227","-75.605177","Nitrogen",6619.099999999999513827105,157.426,2083.54166666666651363053125,0,5.12251636376434362790982176922366507005,"DMR Data","DMR Data","Y",""
2020,"PA0023051","110009161165","4952","","BOROUGH OF PALMERTON","PALMERTON","PA","18071","CARBON","42025","03","POTW","NPDES Individual Permit","Non-Major","020401060502",.75,,"40.797227","-75.605177","Phosphorus",3237.699999999999762190935,157.426,416.70833333333330272610625,0,2.58069769988610107772838125487213699278,"DMR Data","DMR Data","Y",""
2020,"PA0023108","110059897321","","","ELIZABETHTOWN STP","ELIZABETHTOWN","PA","17022","LANCASTER","42071","03","POTW","NPDES Individual Permit","Major","020503061701",13.5,,"40.12952","-76.626954","Nitrogen",16485.9900609419989806609,898.333,9594.23572324999932976875,0,2.86537238228903895258479696770856023461,"DMR Data","DMR Data","Y",""
2020,"PA0023108","110059897321","","","ELIZABETHTOWN STP","ELIZABETHTOWN","PA","17022","LANCASTER","42071","03","POTW","NPDES Individual Permit","Major","020503061701",13.5,,"40.12952","-76.626954","Phosphorus",1834.386895144749877742475,898.333,1199.27946540624991622109375,0,.230629608343071218215572973506784986966,"DMR Data","DMR Data","Y",""
2020,"PA0023124","110039838049","4952","221320","ALBION BORO WWTP","ALBION","PA","16401","ERIE","42049","03","POTW","NPDES Individual Permit","Major","041201010604",2.8,,"41.89236","-80.37439","Nitrogen",28169.1775982413125,303.859,,0,11.68025,"DMR Data","DMR Data","",""
2020,"PA0023124","110039838049","4952","221320","ALBION BORO WWTP","ALBION","PA","16401","ERIE","42049","03","POTW","NPDES Individual Permit","Major","041201010604",2.8,,"41.89236","-80.37439","Phosphorus",1818.99999999999986639445,303.859,364.99999999999997319075,0,.7188118672274053218641794359498218458458,"DMR Data","DMR Data","",""
2020,"PA0023141","110000961683","4952","","HASTINGS MUNI AUTH","HASTINGS","PA","16646","CAMBRIA","42021","03","POTW","NPDES Individual Permit","Non-Major","020502010102",.6,,"40.671959","-78.703333","Nitrogen",0,52.587,,0,0,"DMR Data","DMR Data","Y",""
2020,"PA0023141","110000961683","4952","","HASTINGS MUNI AUTH","HASTINGS","PA","16646","CAMBRIA","42021","03","POTW","NPDES Individual Permit","Non-Major","020502010102",.6,,"40.671959","-78.703333","Phosphorus",1401.673065975,52.587,,0,3.38166666666666666666666666666666666667,"DMR Data","DMR Data","Y",""
2020,"PA0023167","110006646825","4952","221320","PINE STREET STP KANE","KANE","PA","16735","MCKEAN","42083","03","POTW","NPDES Individual Permit","Major","050100030201",1.5,,"41.65534","-78.82057","Nitrogen",7789.9999999999994278245,203.59,,0,4.92994523770894576663275707109029640348,"DMR Data","DMR Data","",""
2020,"PA0023167","110006646825","4952","221320","PINE STREET STP KANE","KANE","PA","16735","MCKEAN","42083","03","POTW","NPDES Individual Permit","Major","050100030201",1.5,,"41.65534","-78.82057","Phosphorus",1022.59999999999992489003,203.59,760.4166666666666108140625,0,.7236660912678728344786896193894833890442,"DMR Data","DMR Data","",""
2020,"PA0023175","110020690536","4952","","KINZUA ROAD STP KANE","KANE","PA","16735","MCKEAN","42083","03","POTW","NPDES Individual Permit","Major","050100010903",1.5,,"41.677784","-78.80611","Nitrogen",6567.8709470472,188.771,,0,4.27041666666666666666666666666666666667,"DMR Data","DMR Data","",""
2020,"PA0023175","110020690536","4952","","KINZUA ROAD STP KANE","KANE","PA","16735","MCKEAN","42083","03","POTW","NPDES Individual Permit","Major","050100010903",1.5,,"41.677784","-78.80611","Phosphorus",1426.34630766285,188.771,,0,1.03683333333333333333333333333333333333,"DMR Data","DMR Data","",""
2020,"PA0023183","110001064623","4952","","MT HOLLY SPRINGS STP","MT HOLLY SPRINGS","PA","17065-1711","CUMBERLAND","42041","03","POTW","NPDES Individual Permit","Non-Major","020503050503",.6,,"40.122778","-77.188666","Nitrogen",0,136.4628,,0,0,"DMR Data","DMR Data","",""
2020,"PA0023183","110001064623","4952","","MT HOLLY SPRINGS STP","MT HOLLY SPRINGS","PA","17065-1711","CUMBERLAND","42041","03","POTW","NPDES Individual Permit","Non-Major","020503050503",.6,,"40.122778","-77.188666","Phosphorus",904.19999999999993358651,136.4628,304.166666666666644325625,0,.8095972316918269989712776275235451513658,"DMR Data","DMR Data","",""
2020,"PA0023213","110010995101","4952","221320","RIDGWAY BORO STP","RIDGWAY","PA","15853","ELK","42047","03","POTW","NPDES Individual Permit","Major","050100050604",2.2,,"41.41636","-78.73773","Nitrogen",32484.620540547,365.352,,0,13.2575,"DMR Data","DMR Data","",""
2020,"PA0023213","110010995101","4952","221320","RIDGWAY BORO STP","RIDGWAY","PA","15853","ELK","42047","03","POTW","NPDES Individual Permit","Major","050100050604",2.2,,"41.41636","-78.73773","Phosphorus",205.43853262275,365.352,,0,.0666666666666666666666666666666666666667,"DMR Data","DMR Data","",""
2020,"PA0023248","110006646852","4952","","BERWICK MUN AUTH","BERWICK","PA","18603","COLUMBIA","42037","03","POTW","NPDES Individual Permit","Major","020501071002",2.2,,"41.04243","-76.26222","Nitrogen",16027.6854260090106,463.5617,,0,4.18471791666666666666666666666666666667,"DMR Data","DMR Data","Y",""
2020,"PA0023248","110006646852","4952","","BERWICK MUN AUTH","BERWICK","PA","18603","COLUMBIA","42037","03","POTW","NPDES Individual Permit","Major","020501071002",2.2,,"41.04243","-76.26222","Phosphorus",109427.099999999991962579505,463.5617,,0,28.08834992079641478063880596032995776025,"DMR Data","DMR Data","Y",""
2020,"PA0023256","110039743524","4952","","UPPER GWYNEDD TWP STP","NORTH WALES","PA","19454","MONTGOMERY","42091","03","POTW","NPDES Individual Permit","Major","020402030901",5.7,,"40.191193","-75.283706","Nitrogen",0,1028.976,,0,0,"DMR Data","DMR Data","Y","Y"
2020,"PA0023256","110039743524","4952","","UPPER GWYNEDD TWP STP","NORTH WALES","PA","19454","MONTGOMERY","42091","03","POTW","NPDES Individual Permit","Major","020402030901",5.7,,"40.191193","-75.283706","Phosphorus",4603.9999999999996618362,1028.976,3045.499999999999776308025,0,.444935959827189499999834186022385713885,"DMR Data","DMR Data","Y","Y"
2020,"PA0023264","110010978086","","","TWIN BOROUGHS STP","MIFFLIN","PA","17058","JUNIATA","42067","03","POTW","NPDES Individual Permit","Non-Major","020503040803",.9,,"40.5634","-77.4025","Nitrogen",0,163.013,,0,0,"DMR Data","DMR Data","Y",""
2020,"PA0023264","110010978086","","","TWIN BOROUGHS STP","MIFFLIN","PA","17058","JUNIATA","42067","03","POTW","NPDES Individual Permit","Non-Major","020503040803",.9,,"40.5634","-77.4025","Phosphorus",2155.6223979885,163.013,,0,1.665,"DMR Data","DMR Data","Y",""
2020,"PA0023434","110001107613","2211","","KOPPEL BORO WWTP","KOPPEL","PA","16136-0613","BEAVER","42007","03","NON-POTW","NPDES Individual Permit","Non-Major","050301040103",.24,,"40.8342","-80.325","Nitrogen",1296.4893732,62.473,,0,26.37419354838709677419354838709677419355,"DMR Data","DMR Data","Y",""
2020,"PA0023434","110001107613","2211","","KOPPEL BORO WWTP","KOPPEL","PA","16136-0613","BEAVER","42007","03","NON-POTW","NPDES Individual Permit","Non-Major","050301040103",.24,,"40.8342","-80.325","Phosphorus",405.152929125,62.473,,0,8.24193548387096774193548387096774193548,"DMR Data","DMR Data","Y",""
2020,"PA0023442","110006694755","4952","","WRIGHTSVILLE STP","WRIGHTSVILLE","PA","17368","YORK","42133","03","POTW","NPDES Individual Permit","Non-Major","020503061704",.4,,"40.02019","-76.52405","Nitrogen",3292.9785503307,103.3016,,0,3.8125,"DMR Data","DMR Data","Y",""
2020,"PA0023442","110006694755","4952","","WRIGHTSVILLE STP","WRIGHTSVILLE","PA","17368","YORK","42133","03","POTW","NPDES Individual Permit","Non-Major","020503061704",.4,,"40.02019","-76.52405","Phosphorus",185.39999999999998638237,103.3016,243.3333333333333154605,0,.2140278029403793484082646694377196897325,"DMR Data","DMR Data","Y",""
2020,"PA0023451","110017822668","4952","221320","AQUA PA MT JEWETT","MOUNT JEWETT","PA","167400000","MCKEAN","42083","03","POTW","NPDES Individual Permit","Non-Major","050100010901",.5,,"41.72879","-78.64388","Nitrogen",3474.563135685075,76.884,,0,5.88733333333333333333333333333333333333,"DMR Data","DMR Data","",""
2020,"PA0023451","110017822668","4952","221320","AQUA PA MT JEWETT","MOUNT JEWETT","PA","167400000","MCKEAN","42083","03","POTW","NPDES Individual Permit","Non-Major","050100010901",.5,,"41.72879","-78.64388","Phosphorus",449.408072759625,76.884,,0,.708375,"DMR Data","DMR Data","",""
2020,"PA0023469","110064245883","4952","","CTL WAYNE REG AUTH","HONESDALE","PA","18431-1143","WAYNE","42127","03","POTW","NPDES Individual Permit","Major","020401030601",2.2,,"41.55411","-75.24426","Nitrogen",6350.59999999999953354843,329.889,,0,2.27777604317515153649736841854584481589,"DMR Data","DMR Data","",""
2020,"PA0023469","110064245883","4952","","CTL WAYNE REG AUTH","HONESDALE","PA","18431-1143","WAYNE","42127","03","POTW","NPDES Individual Permit","Major","020401030601",2.2,,"41.55411","-75.24426","Phosphorus",1497.299999999999890023315,329.889,696.54166666666661550568125,0,.5967601274421783972117621976634894901683,"DMR Data","DMR Data","",""
2020,"PA0023531","110039806047","4952","","DANVILLE BORO STP","DANVILLE","PA","17821","MONTOUR","42093","03","POTW","NPDES Individual Permit","Major","020501071003",3.62,,"40.962309","-76.625511","Nitrogen",39824.73864257175,615.882,,0,3.81479166666666666666666666666666666667,"DMR Data","DMR Data","Y",""
2020,"PA0023531","110039806047","4952","","DANVILLE BORO STP","DANVILLE","PA","17821","MONTOUR","42093","03","POTW","NPDES Individual Permit","Major","020501071003",3.62,,"40.962309","-76.625511","Phosphorus",5493.0286439532,615.882,,0,.5595,"DMR Data","DMR Data","Y",""
2020,"PA0023540","110059897802","4952","","BERKS-MONTGOMERY MORYSVILLE STP","GILBERTSVILLE","PA","19525-0370","MONTGOMERY COUNTY","42011","03","POTW","NPDES Individual Permit","Non-Major","020402030502",.32,,"40.321207","-75.650742","Nitrogen",15583.9999999999988553552,85.789,,0,72.35500936799950490072942056803077877025,"DMR Data","DMR Data","Y",""
2020,"PA0023540","110059897802","4952","","BERKS-MONTGOMERY MORYSVILLE STP","GILBERTSVILLE","PA","19525-0370","MONTGOMERY COUNTY","42011","03","POTW","NPDES Individual Permit","Non-Major","020402030502",.32,,"40.321207","-75.650742","Phosphorus",1823.9999999999998660272,85.789,,0,8.45110816499133250828637012468468303251,"DMR Data","DMR Data","Y",""
