"Nutrient Modeling (Hypoxia Task Force Search)"
"Search Criteria: Year = 2020; EPA Region = 05; Include all nitrogen loads; Include all phosphorus loads"

"Year","NPDES Permit Number","FRS ID","SIC Code","NAICS Code","Facility Name","City","State","ZIP Code","County","FIPS Code","EPA Region","Facility Type Indicator","Permit Type","Major/Non-Major Status","HUC 12 Code","Total Facility Design Flow (MGD)","Actual Average Facility Flow (MGD)","Facility Latitude","Facility Longitude","Nutrient Type","Total Pounds (lb/yr)","Total Annual Flow (MGal/yr)","Max Allowable Load (kg/yr)","Load Over Limit","Avg Concentration","Data Source for Concentration","Data Source for Flow","Discharges to Impaired Water Bodies","Discharges Pollutants Contributing to Water Body Impairment"
2020,"IL0001147","110012992075","9223","","US FEDERAL PENITENTIARY-MARION","MARION","IL","62959-9011","WILLIAMSON","17199","05","FEDERAL","NPDES Individual Permit","Non-Major","071401060803",1.09,.29,"37.66127","-88.98756","Nitrogen",860.017338878881306176545314866875707475,50.716,71.66811157324010884804544290557297562292,,2.01352157977728877214118559992505092575,"Modeled","DMR Data","Y","Y"
2020,"IL0001147","110012992075","9223","","US FEDERAL PENITENTIARY-MARION","MARION","IL","62959-9011","WILLIAMSON","17199","05","FEDERAL","NPDES Individual Permit","Non-Major","071401060803",1.09,.29,"37.66127","-88.98756","Phosphorus",214.99999999999998420825,50.716,276.79166666666664633631875,0,.50814710108600363837050286195405579938,"DMR Data","DMR Data","Y","Y"
2020,"IL0001295","110001372158","2033","","SENECA FOODS CORP","PRINCEVILLE","IL","61559-9468","PEORIA","17143","05","NON-POTW","NPDES Individual Permit","Non-Major","071300050202",,,"40.923764","-89.759794","Nitrogen",4844.89934811225,67.3266,403.7416123426875,,7.635,"Modeled","DMR Data","Y",""
2020,"IL0001309","110014399882","3312","","NORAMCO CHICAGO INC","LEMONT","IL","60439","WILL","17031","05","NON-POTW","NPDES Individual Permit","Non-Major","071200040705",,,"41.664938","-88.029815","Nitrogen",2610.370546131092166599784090909090909092,538.78,217.530878844257680549982007575757575758,,1.55926304455700897772434648899471842328,"Modeled","DMR Data","Y","Y"
2020,"IL0001384","110000595543","3211","","PILKINGTON NORTH AMERICA","OTTAWA","IL","613500578","LA SALLE","17099","05","NON-POTW","NPDES Individual Permit","Non-Major","071300010201",,,"41.328938","-88.878646","Phosphorus",0,0,,,.30875,"Modeled","DMR Data","Y",""
2020,"IL0001392","110016660451","2821","","EMERALD PERFORMANCE MATERIALS LLC","HENRY","IL","61537-9404","MARSHALL","17123","05","NON-POTW","NPDES Individual Permit","Major","071300011004",,,"41.135468","-89.339559","Nitrogen",115058.8583046,217.53,,0,63.5,"DMR Data","DMR Data","Y","Y"
2020,"IL0001392","110016660451","2821","","EMERALD PERFORMANCE MATERIALS LLC","HENRY","IL","61537-9404","MARSHALL","17123","05","NON-POTW","NPDES Individual Permit","Major","071300011004",,,"41.135468","-89.339559","Phosphorus",394.671718825613126931246821304741090062,217.53,32.88930990213442724427056844206175750517,,.21903348146342306015108172894732662796,"Modeled","DMR Data","Y","Y"
2020,"IL0001589","110000595348","2911","","CITGO PETROLEUM CORPORATION","LEMONT","IL","60439","COOK","17197","05","NON-POTW","NPDES Individual Permit","Major","071200040705",8.35,5.79,"41.6475","-88.05546","Nitrogen",618256.1396950219886023019049372708963281,2277.93,51521.3449745851657168584920781059080273,,19.20399625927669521562061451683103314383,"Modeled","DMR Data","Y","Y"
2020,"IL0001589","110000595348","2911","","CITGO PETROLEUM CORPORATION","LEMONT","IL","60439","COOK","17197","05","NON-POTW","NPDES Individual Permit","Major","071200040705",8.35,5.79,"41.6475","-88.05546","Phosphorus",9661.121622048733425216339206232864689667,2277.93,805.093468504061118768028267186072057472,,1.82557780119125219601733651357301357583,"Modeled","DMR Data","Y","Y"
2020,"IL0001619","110008458597","2821","","STYROLUTION AMERICA LLC","CHANNAHON","IL","60410-5222","WILL","17197","05","NON-POTW","NPDES Individual Permit","Major","071200040905",,.122,"41.412533","-88.197281","Nitrogen",2408.911577858388170655828370390814897743,66.02,200.742631488199014221319030865901241479,,4.29855588789545951288464158127270307873,"Modeled","DMR Data","Y",""
2020,"IL0001619","110008458597","2821","","STYROLUTION AMERICA LLC","CHANNAHON","IL","60410-5222","WILL","17197","05","NON-POTW","NPDES Individual Permit","Major","071200040905",,.122,"41.412533","-88.197281","Phosphorus",113.725752255826993865441057084008354786,66.02,9.47714602131891615545342142366736289883,,.2190334814634230601510817289473266279583,"Modeled","DMR Data","Y",""
2020,"IL0001643","110038932411","2865","","FLINT HILLS RESOURCES CHEMICAL INTERMEDIATES","CHANNAHON","IL","60410-3456","WILL","17197","05","NON-POTW","NPDES Individual Permit","Major","071200040905",,,"41.441669","-88.172781","Nitrogen",21753.8775101824889593053333135355905316,1206.111,1812.823125848540746608777776127965877631,,2.51039550610382939024290556483389849217,"Modeled","DMR Data","Y",""
2020,"IL0001643","110038932411","2865","","FLINT HILLS RESOURCES CHEMICAL INTERMEDIATES","CHANNAHON","IL","60410-3456","WILL","17197","05","NON-POTW","NPDES Individual Permit","Major","071200040905",,,"41.441669","-88.172781","Phosphorus",10019.683141257825,1206.111,834.97359510481875,,.881270833333333333333333333333333333335,"Modeled","DMR Data","Y",""
2020,"IL0001678","110000432292","3312","","CHICAGO HEIGHTS STEEL","CHICAGO HEIGHTS","IL","60411-4292","COOK","17031","05","NON-POTW","NPDES Individual Permit","Non-Major","071200030204",,,"41.49843","-87.62878","Nitrogen",30.49021996453125,2.987,2.5408516637109375,,1.53458444407435846480163634039289214642,"Modeled","DMR Data","Y","Y"
2020,"IL0001694","110000433638","2819","","UOP LLC MCCOOK PLANT","MC COOK","IL","60525-3309","COOK","17031","05","NON-POTW","NPDES Individual Permit","Non-Major","071200040706",,.025,"41.799645","-87.827403","Nitrogen",31.4316292615996873671584707245080500895,1.854,2.61930243846664061392987256037567084079,,1.96261984681375581927336042109781779838,"Modeled","DMR Data","Y",""
2020,"IL0001694","110000433638","2819","","UOP LLC MCCOOK PLANT","MC COOK","IL","60525-3309","COOK","17031","05","NON-POTW","NPDES Individual Permit","Non-Major","071200040706",,.025,"41.799645","-87.827403","Phosphorus",11.01077644775201608357021470967741935483,1.854,.9175647039793346736308512258064516129033,,.65960436729698199697191801252823113308,"Modeled","DMR Data","Y",""
2020,"IL0001708","110018126918","5191","","AGRIUM US INC","MARSEILLES","IL","61341-2085","LASALLE","17099","05","NON-POTW","NPDES Individual Permit","Non-Major","071200050802",,,"41.318471","-88.676335","Nitrogen",16549.0453811025,398.483,,0,5.04333333333333333333333333333333333333,"DMR Data","DMR Data","Y",""
2020,"IL0001708","110018126918","5191","","AGRIUM US INC","MARSEILLES","IL","61341-2085","LASALLE","17099","05","NON-POTW","NPDES Individual Permit","Non-Major","071200050802",,,"41.318471","-88.676335","Phosphorus",1345.74630480045,398.483,,0,.4116666666666666666666666666666666666667,"DMR Data","DMR Data","Y",""
2020,"IL0001716","110000429901","2891","","ROHM & HAAS CHEMICALS LLC","RINGWOOD","IL","60072","MCHENRY","17111","05","NON-POTW","NPDES Individual Permit","Major","071200061102",,,"42.38922","-88.29509","Nitrogen",4364.11681506675,378.38,,0,1.41833333333333333333333333333333333333,"DMR Data","DMR Data","",""
2020,"IL0001716","110000429901","2891","","ROHM & HAAS CHEMICALS LLC","RINGWOOD","IL","60072","MCHENRY","17111","05","NON-POTW","NPDES Individual Permit","Major","071200061102",,,"42.38922","-88.29509","Phosphorus",367.1636806404,378.38,,0,.1169166666666666666666666666666666666667,"DMR Data","DMR Data","",""
2020,"IL0001724","110000612285","3471","","AMERICAN NICKELOID CO","PERU","IL","61354","LASALLE COUNTY","17099","05","NON-POTW","NPDES Individual Permit","Major","071300010804",,.01,"41.323971","-89.146129","Nitrogen",704.14235388,3.054,,0,50.4,"DMR Data","DMR Data","Y",""
2020,"IL0001724","110000612285","3471","","AMERICAN NICKELOID CO","PERU","IL","61354","LASALLE COUNTY","17099","05","NON-POTW","NPDES Individual Permit","Major","071300010804",,.01,"41.323971","-89.146129","Phosphorus",12.02909854545,3.054,,0,.861,"DMR Data","DMR Data","Y",""
2020,"IL0001759","110018048860","1446","","WEDRON SILICA CO","WEDRON","IL","60557","LASALLE","17099","05","NON-POTW","NPDES Individual Permit","Non-Major","071200070609",,,"41.432715","-88.774112","Phosphorus",227.6559691875,500.55,,0,.0135416666666666666666666666666666666667,"DMR Data","DMR Data","Y","Y"
2020,"IL0001783","110018177177","5191","","CF INDUSTRIES, INC. - PERU TERMINAL","PERU","IL","61354","LASALLE","17099","05","NON-POTW","NPDES Individual Permit","Non-Major","071300010804",,.002,"41.318333","-89.1522","Nitrogen",0,0,,,12.2,"Modeled","DMR Data","Y",""
2020,"IL0001783","110018177177","5191","","CF INDUSTRIES, INC. - PERU TERMINAL","PERU","IL","61354","LASALLE","17099","05","NON-POTW","NPDES Individual Permit","Non-Major","071300010804",,.002,"41.318333","-89.1522","Phosphorus",0,0,,,2.93806451612903225806451612903225806452,"Modeled","DMR Data","Y",""
2020,"IL0001791","110017422582","3211","","FUYAO GLASS ILLINOIS INC","MOUNT ZION","IL","62549","MACON","17115","05","NON-POTW","NPDES Individual Permit","Non-Major","071300060409",,.0062,"39.779684","-88.899665","Phosphorus",46.37245590474999895701,16.132,31.299999999999997701015,0,.3364561304500632615773676522441933038367,"DMR Data","DMR Data","",""
2020,"IL0001881","110041188773","2834","","ABBOTT LABORATORIES - NORTH CH ICAGO FACILITY","NORTH CHICAGO","IL","60064-4000","LAKE","17097","05","NON-POTW","NPDES Individual Permit","Major","040400020501",,,"42.334501","-87.836115","Nitrogen",321976.519842023475365826456489044609505,8271.593,26831.3766535019562804855380407537174587,,10.67891064646519896057036843048778894948,"Modeled","DMR Data","Y",""
2020,"IL0001881","110041188773","2834","","ABBOTT LABORATORIES - NORTH CH ICAGO FACILITY","NORTH CHICAGO","IL","60064-4000","LAKE","17097","05","NON-POTW","NPDES Individual Permit","Major","040400020501",,,"42.334501","-87.836115","Phosphorus",6158.879035358774398232810123948917215283,8271.593,513.239919613231199852734176995743101274,,.2157519933343617785583978284388088695205,"Modeled","DMR Data","Y",""
2020,"IL0001929","110000437661","2821","","SABIC INNOVATIVE PLASTICS US LLC","OTTAWA","IL","613509766","LA SALLE","17099","05","NON-POTW","NPDES Individual Permit","Major","071200050803",,,"41.334533","-88.755775","Nitrogen",18559.2722543522169670945961932348546633,764.3304,1546.606021196018080591216349436237888605,,3.74741131803881203257250118934899386909,"Modeled","DMR Data","Y",""
2020,"IL0001929","110000437661","2821","","SABIC INNOVATIVE PLASTICS US LLC","OTTAWA","IL","613509766","LA SALLE","17099","05","NON-POTW","NPDES Individual Permit","Major","071200050803",,,"41.334533","-88.755775","Phosphorus",1456.401685592572245650155054938199004353,764.3304,121.366807132714353804179587911516583696,,.2551126108005864044349726564519721668925,"Modeled","DMR Data","Y",""
2020,"IL0001953","110000438036","2046","","AVENTINE RENEWABLE ENERGY INC","PEKIN","IL","61554","TAZEWELL","17179","05","NON-POTW","NPDES Individual Permit","Major","071300030304",,,"40.556809","-89.663372","Nitrogen",775926.44040692025,13457.5312,64660.5367005766875,,6.25108333333333333333333333333333333334,"Modeled","DMR Data","Y",""
2020,"IL0001953","110000438036","2046","","AVENTINE RENEWABLE ENERGY INC","PEKIN","IL","61554","TAZEWELL","17179","05","NON-POTW","NPDES Individual Permit","Major","071300030304",,,"40.556809","-89.663372","Phosphorus",37131.773461272,13457.5312,,0,.35,"DMR Data","DMR Data","Y",""
2020,"IL0002020","110018282847","2819","","OLIN CORP","JOLIET","IL","60436-9303","WILL","17197","05","NON-POTW","NPDES Individual Permit","Non-Major","071200040905",,,"41.492781","-88.109961","Nitrogen",1288.21685835575290419696661909660107335,82.57,107.351404862979408683080551591383422779,,1.96261984681375581927336042109781779838,"Modeled","DMR Data","Y",""
2020,"IL0002020","110018282847","2819","","OLIN CORP","JOLIET","IL","60436-9303","WILL","17197","05","NON-POTW","NPDES Individual Permit","Non-Major","071200040905",,,"41.492781","-88.109961","Phosphorus",0,82.57,,0,0,"DMR Data","DMR Data","Y",""
2020,"IL0002038","110000432265","2079","","LODERS CROKLAAN USA LLC","CHANNAHON","IL","60410","WILL","17197","05","NON-POTW","NPDES Individual Permit","Non-Major","071200040905",,,"41.40898","-88.21016","Phosphorus",1233.091615245,405.20751,102.75763460375,,.3616248348745046235138705416116248348767,"Modeled","DMR Data","Y",""
2020,"IL0002119","110015682215","3312","","ARCELORMITTAL RIVERDALE INC","RIVERDALE","IL","60827","COOK","17031","05","NON-POTW","NPDES Individual Permit","Major","071200030407",,,"41.656474","-87.625847","Nitrogen",116980.827738121102732915306613566147555,4728.855,9748.402311510091894409608884463845629548,,1.86260977009653164874138365290574161715,"Modeled","DMR Data","Y",""
2020,"IL0002381","110000578072","2046","","TATE & LYLE INGREDIENTS AMERICAS LLC-DECATUR","DECATUR","IL","62521","MACON","17115","05","NON-POTW","NPDES Individual Permit","Non-Major","071300060405",,.4055,"39.849947","-88.923464","Nitrogen",3898.5871969039275,100.7238,324.882266408660625,,4.82725,"Modeled","DMR Data","Y","Y"
2020,"IL0002381","110000578072","2046","","TATE & LYLE INGREDIENTS AMERICAS LLC-DECATUR","DECATUR","IL","62521","MACON","17115","05","NON-POTW","NPDES Individual Permit","Non-Major","071300060405",,.4055,"39.849947","-88.923464","Phosphorus",552.17915683284375,100.7238,46.0149297360703125,,.651875,"Modeled","DMR Data","Y","Y"
2020,"IL0002453","110000432504","2843","","STEPAN CO MILLSDALE ROAD","ELWOOD","IL","60421-9646","WILL","17197","05","NON-POTW","NPDES Individual Permit","Major","071200040905",,.88,"41.441667","-88.15972","Nitrogen",9906.71758282395,364.226,825.5597985686625,,3.259,"Modeled","DMR Data","Y",""
2020,"IL0002453","110000432504","2843","","STEPAN CO MILLSDALE ROAD","ELWOOD","IL","60421-9646","WILL","17197","05","NON-POTW","NPDES Individual Permit","Major","071200040905",,.88,"41.441667","-88.15972","Phosphorus",1832.293793885625,364.226,152.69114949046875,,.604583333333333333333333333333333333335,"Modeled","DMR Data","Y",""
2020,"IL0002526","110000612212","3312","","KEYSTONE STEEL & WIRE CO","PEORIA","IL","61641-0002","PEORIA","17143","05","NON-POTW","NPDES Individual Permit","Major","071300030206",,,"40.642503","-89.645771","Nitrogen",38763.5022897131818066019433513196480938,1481.6104,3230.29185747609848388349527927663734115,,2.11433874698293060468770243879972434965,"Modeled","DMR Data","Y",""
2020,"IL0002577","110000438170","2075","","CARGILL, INC.","BLOOMINGTON","IL","61701","MCLEAN COUNTY","17113","05","NON-POTW","NPDES Individual Permit","Non-Major","071300090701",,,"40.476956","-89.018004","Nitrogen",2435.726449620907258064516129032258064517,32.9845,202.97720413507560483870967741935483871,,8.8419354838709677419354838709677419355,"Modeled","DMR Data","Y","Y"
2020,"IL0002577","110000438170","2075","","CARGILL, INC.","BLOOMINGTON","IL","61701","MCLEAN COUNTY","17113","05","NON-POTW","NPDES Individual Permit","Non-Major","071300090701",,,"40.476956","-89.018004","Phosphorus",499.708118861110845085293002496301699095,32.9845,41.64234323842590375710775020802514159125,,1.85769778215764614217442558169310443285,"Modeled","DMR Data","Y","Y"
2020,"IL0002593","110038685269","3312","","LTV STEEL COMPANY","CHICAGO","IL","60617","COOK","17031","05","NON-POTW","NPDES Individual Permit","Non-Major","040400010603",,,"41.69125","-87.54778","Nitrogen",0,0,,,1.51444592543247795306884845385718952856,"Modeled","DMR Data","Y",""
2020,"IL0002623","110000437616","2819","","CARUS CORP LASALLE SITE","LA SALLE","IL","61301-1900","LA SALLE","17099","05","NON-POTW","NPDES Individual Permit","Non-Major","071300010304",,1.672,"41.336759","-89.086261","Nitrogen",27048.0337176770601304921877479087808448,392.191,2254.0028098064216775410156456590650704,,7.75875636367869256775874759355933933312,"Modeled","DMR Data","Y","Y"
2020,"IL0002623","110000437616","2819","","CARUS CORP LASALLE SITE","LA SALLE","IL","61301-1900","LA SALLE","17099","05","NON-POTW","NPDES Individual Permit","Non-Major","071300010304",,1.672,"41.336759","-89.086261","Phosphorus",1460.801657635561394591715077503148874292,392.191,121.733471469630116215976256458595739525,,.4609897635994802843710541116046650436217,"Modeled","DMR Data","Y","Y"
2020,"IL0002640","110000435208","2819","","PVS CHEMICAL SOLUTIONS, INC.","CHICAGO","IL","606331197","COOK","17031","05","NON-POTW","NPDES Individual Permit","Non-Major","040400010603",,,"41.673084","-87.549575","Nitrogen",188733.9797584590496961683329435716430325,2746.2,15727.8316465382541413473610786309702527,,10.30104981133882390613795563927863117308,"Modeled","DMR Data","Y",""
2020,"IL0002640","110000435208","2819","","PVS CHEMICAL SOLUTIONS, INC.","CHICAGO","IL","606331197","COOK","17031","05","NON-POTW","NPDES Individual Permit","Non-Major","040400010603",,,"41.673084","-87.549575","Phosphorus",245997.6855118151755987544581891216265199,2746.2,20499.8071259845979665628715157601355434,,7.32054518540149228638977543658584428822,"Modeled","DMR Data","Y",""
2020,"IL0002861","110064635113","2911","","EXXONMOBIL OIL CORPORATION","JOLIET","IL","60410","WILL","17197","05","NON-POTW","NPDES Individual Permit","Major","071200040905",,,"41.421111","-88.191944","Nitrogen",1158910.92365720733366416791523317523942,4878.7504,96575.9103047672778053473262694312699506,,14.88130997308778519885360064378264073244,"Modeled","DMR Data","Y",""
2020,"IL0002861","110064635113","2911","","EXXONMOBIL OIL CORPORATION","JOLIET","IL","60410","WILL","17197","05","NON-POTW","NPDES Individual Permit","Major","071200040905",,,"41.421111","-88.191944","Phosphorus",22868.340859898582365329700072662931096,4878.7504,1905.695071658215197110808339388577591332,,1.63436588782807088419542563823980743314,"Modeled","DMR Data","Y",""
2020,"IL0002909","110000561945","2085","","ILLINOIS CORN PROCESSING LLC","PEKIN","IL","61554-4065","TAZEWELL","17179","05","NON-POTW","NPDES Individual Permit","Non-Major","071300030304",,,"40.553123","-89.671906","Nitrogen",89239.722491327625,2875.249,7436.64354094396875,,3.73104166666666666666666666666666666667,"Modeled","DMR Data","Y",""
2020,"IL0002909","110000561945","2085","","ILLINOIS CORN PROCESSING LLC","PEKIN","IL","61554-4065","TAZEWELL","17179","05","NON-POTW","NPDES Individual Permit","Non-Major","071300030304",,,"40.553123","-89.671906","Phosphorus",3478762.5995223478125,2875.249,289896.883293528984375,,147.923813844086021505376344086021505377,"Modeled","DMR Data","Y",""
2020,"IL0002917","110000433013","2821","","EQUISTAR CHEMICALS LP","MORRIS","IL","60450-9153","GRUNDY","17063","05","NON-POTW","NPDES Individual Permit","Major","071200050106",,,"41.412897","-88.329773","Nitrogen",12821.6246582032875,2378.691,,0,3.56125,"DMR Data","DMR Data","Y",""
2020,"IL0002917","110000433013","2821","","EQUISTAR CHEMICALS LP","MORRIS","IL","60450-9153","GRUNDY","17063","05","NON-POTW","NPDES Individual Permit","Major","071200050106",,,"41.412897","-88.329773","Phosphorus",5213.378154576375,2378.691,,0,1.1175,"DMR Data","DMR Data","Y",""
2020,"IL0003115","110000437634","2033","","DEL MONTE CORP","MENDOTA","IL","613420140","LA SALLE","17099","05","NON-POTW","NPDES Individual Permit","Non-Major","071300010301",,,"41.5577","-89.099454","Nitrogen",2887.11526614525,44.5855,240.5929388454375,,7.635,"Modeled","DMR Data","",""
2020,"IL0003140","110013886875","2821","","3M SPECIALTY FILM & MEDIA PRODUCTS","CORDOVA","IL","61242","ROCK ISLAND","17161","05","NON-POTW","NPDES Individual Permit","Major","070801010402",,,"41.755","-90.284167","Nitrogen",18222.3170960520154755718109375085628877,3367.286,1518.526424671001289630984244792380240642,,3.39627629092159463466348118595452730905,"Modeled","DMR Data","Y",""
2020,"IL0003140","110013886875","2821","","3M SPECIALTY FILM & MEDIA PRODUCTS","CORDOVA","IL","61242","ROCK ISLAND","17161","05","NON-POTW","NPDES Individual Permit","Major","070801010402",,,"41.755","-90.284167","Phosphorus",9924.128428992545373192524223337837523002,3367.286,827.010702416045447766043685278153126917,,.2534764999864561840022001855993838598575,"Modeled","DMR Data","Y",""
2020,"IL0003191","110018274311","2833","","PIERCE BIOTECHNOLOGY INC","ROCKFORD","IL","61101","WINNEBAGO","17201","05","NON-POTW","NPDES Individual Permit","Non-Major","070900050106",,,"42.31289","-89.172509","Nitrogen",4567.089689378452662161733244450342823999,14.32013239,380.590807448204388513477770370861902,,37.088332458702976382969356449269863171,"Modeled","DMR Data","",""
2020,"IL0003191","110018274311","2833","","PIERCE BIOTECHNOLOGY INC","ROCKFORD","IL","61101","WINNEBAGO","17201","05","NON-POTW","NPDES Individual Permit","Non-Major","070900050106",,,"42.31289","-89.172509","Phosphorus",6.80715360406443810831242191027162101152,14.32013239,.5672628003387031756927018258559684176263,,.0577244503006082598355478344275635800561,"Modeled","DMR Data","",""
2020,"IL0003387","110000436323","2024","","DFA DAIRY BRANDS ICE CREAM, LLC DBA MIDWEST ICE CR","BELVIDERE","IL","610083328","BOONE","17007","05","NON-POTW","NPDES Individual Permit","Non-Major","070900060801",,.0035,"42.261413","-88.836582","Phosphorus",0,0,,,.600577168248485945730460332632351025225,"Modeled","DMR Data","Y",""
2020,"IL0003395","110000429493","2026","","DEAN ILLINOIS DAIRIES, LLC","HARVARD","IL","60033","MCHENRY","17111","05","NON-POTW","NPDES Individual Permit","Non-Major","070900060306",,,"42.417964","-88.666539","Nitrogen",10623.633091155,61.364,,0,20.02,"DMR Data","DMR Data","Y",""
2020,"IL0003395","110000429493","2026","","DEAN ILLINOIS DAIRIES, LLC","HARVARD","IL","60033","MCHENRY","17111","05","NON-POTW","NPDES Individual Permit","Non-Major","070900060306",,,"42.417964","-88.666539","Phosphorus",2119.826224908,61.364,,0,4.04,"DMR Data","DMR Data","Y",""
2020,"IL0003450","110000436369","2037","","GENERAL MILLS - BELVIDERE","BELVIDERE","IL","61008-3350","BOONE","17007","05","NON-POTW","NPDES Individual Permit","Non-Major","070900060801",,,"42.263405","-88.830783","Nitrogen",0,0,,,6.3714869026360073065776681777737717595,"Modeled","DMR Data","Y",""
2020,"IL0003450","110000436369","2037","","GENERAL MILLS - BELVIDERE","BELVIDERE","IL","61008-3350","BOONE","17007","05","NON-POTW","NPDES Individual Permit","Non-Major","070900060801",,,"42.263405","-88.830783","Phosphorus",0,0,,,9.74295761213679498379074855306040481767,"Modeled","DMR Data","Y",""
2020,"IL0003476","110018119926","2022","","NUESTRO QUESO LLC","KENT","IL","61044","STEPHENSON","17177","05","NON-POTW","NPDES Individual Permit","Non-Major","070900031302",,,"42.308811","-89.903044","Nitrogen",313.596515314826333143857526717557115208,1.7171,26.13304294290219442865479389312975960067,,22.80509795219461551438676922528837048388,"Modeled","DMR Data","Y","Y"
2020,"IL0003476","110018119926","2022","","NUESTRO QUESO LLC","KENT","IL","61044","STEPHENSON","17177","05","NON-POTW","NPDES Individual Permit","Non-Major","070900031302",,,"42.308811","-89.903044","Phosphorus",12.27168269669202267354057091242781377558,1.7171,1.02264022472433522279504757603565114797,,.8052255297222368138240912517273639060488,"Modeled","DMR Data","Y","Y"
2020,"IL0003514","110064251269","3241","","ST MARY'S CEMENT INC","DIXON","IL","61021","LEE","17103","05","NON-POTW","NPDES Individual Permit","Non-Major","070900050601",,,"41.90785","-89.35208","Nitrogen",698.110542125677833174875169510902331773,14.06863363636363636363636363636363636364,58.17587851047315276457293079257519431439,,4.5027712497206493915546814849666708494,"Modeled","DMR Data","Y",""
2020,"IL0003590","110040894761","2075","","ADM QUINCY","QUINCY","IL","62305-9376","ADAMS","17001","05","NON-POTW","NPDES Individual Permit","Non-Major","071100040301",,8.5,"39.903884","-91.410552","Nitrogen",305358.0926714976000000000000000000000001,8814.190166363636363636363636363636363636,25446.5077226248,,5.35826612903225806451612903225806451613,"Modeled","DMR Data","",""
