"Nutrient Modeling (Hypoxia Task Force Search)"
"Search Criteria: Year = 2020; EPA Region = 01; Include all nitrogen loads; Include all phosphorus loads"

"Year","NPDES Permit Number","FRS ID","SIC Code","NAICS Code","Facility Name","City","State","ZIP Code","County","FIPS Code","EPA Region","Facility Type Indicator","Permit Type","Major/Non-Major Status","HUC 12 Code","Total Facility Design Flow (MGD)","Actual Average Facility Flow (MGD)","Facility Latitude","Facility Longitude","Nutrient Type","Total Pounds (lb/yr)","Total Annual Flow (MGal/yr)","Max Allowable Load (kg/yr)","Load Over Limit","Avg Concentration","Data Source for Concentration","Data Source for Flow","Discharges to Impaired Water Bodies","Discharges Pollutants Contributing to Water Body Impairment"
2020,"MA0100579","110006618874","4952","","MILFORD WASTEWATER TREATMENT FACILITY","HOPEDALE","MA","01747","WORCESTER","25027","01","POTW","NPDES Individual Permit","Major","010900010601",4.3,,"42.11925","-71.5078","Phosphorus",727.53908157,1415.48,98.291151,20.1303711,.0608571428571428571428571428571428571429,"DMR Data","DMR Data","Y","Y"
2020,"MA0100587","110025329151","4952","","PLYMOUTH WASTEWATER TREATMENT FACILITY","PLYMOUTH","MA","02360","PLYMOUTH","25023","01","POTW","NPDES Individual Permit","Major","010900020106",1.75,,"41.927406","-70.643157","Nitrogen",34496.083762468713127883322,579.005,,0,3.80739122077351725101739804225147724308,"DMR Data","DMR Data","",""
2020,"MA0100587","110025329151","4952","","PLYMOUTH WASTEWATER TREATMENT FACILITY","PLYMOUTH","MA","02360","PLYMOUTH","25023","01","POTW","NPDES Individual Permit","Major","010900020106",1.75,,"41.927406","-70.643157","Phosphorus",12559.231659720375,579.005,1046.60263831003125,,2.599,"Modeled","DMR Data","",""
2020,"MA0100595","110000552651","4952","","ATTLEBORO WASTEWATER TREATMENT FACILITY","ATTLEBORO","MA","02703","BRISTOL","25005","01","POTW","NPDES Individual Permit","Major","010900040401",8.6,,"41.898891","-71.337683","Nitrogen",142739.5206825,1374.9,3243.78285,9011.34560025,12.375,"DMR Data","DMR Data","Y","Y"
2020,"MA0100595","110000552651","4952","","ATTLEBORO WASTEWATER TREATMENT FACILITY","ATTLEBORO","MA","02703","BRISTOL","25005","01","POTW","NPDES Individual Permit","Major","010900040401",8.6,,"41.898891","-71.337683","Phosphorus",1294.067385765,1374.9,489.9057975,20.28059775,.10775,"DMR Data","DMR Data","Y","Y"
2020,"MA0100609","110000732627","4952","","IPSWICH WASTEWATER TREATMENT PLANT","IPSWICH","MA","01938","ESSEX","25009","01","POTW","NPDES Individual Permit","Major","010900010102",1.8,,"42.691174","-70.838884","Nitrogen",23662.299999999998262004065,301.56,,0,9.30049682882287017794723194644964234575,"DMR Data","DMR Data","Y",""
2020,"MA0100609","110000732627","4952","","IPSWICH WASTEWATER TREATMENT PLANT","IPSWICH","MA","01938","ESSEX","25009","01","POTW","NPDES Individual Permit","Major","010900010102",1.8,,"42.691174","-70.838884","Phosphorus",6095.682680346,301.56,507.9735566955,,2.422,"Modeled","DMR Data","Y",""
2020,"MA0100617","110024373569","4952","","LEOMINSTER WASTEWATER TREATMENT FACILITY","LEOMINSTER","MA","01453-4452","WORCESTER","25027","01","POTW","NPDES Individual Permit","Major","010700040103",9.3,,"42.521522","-71.739264","Nitrogen",259483.7789509455,2322.77,21623.648245912125,,13.30733333333333333333333333333333333333,"Modeled","DMR Data","",""
2020,"MA0100617","110024373569","4952","","LEOMINSTER WASTEWATER TREATMENT FACILITY","LEOMINSTER","MA","01453-4452","WORCESTER","25027","01","POTW","NPDES Individual Permit","Major","010700040103",9.3,,"42.521522","-71.739264","Phosphorus",4575.4856281575,2322.77,922.1871558375,0,.2216666666666666666666666666666666666667,"DMR Data","DMR Data","",""
2020,"MA0100625","110024340444","4952","","GLOUCESTER WASTEWATER TREATMENT FACILITY	","GLOUCESTER","MA","01930","ESSEX","25009","01","POTW","NPDES Individual Permit","Major","010900010301",7.24,,"42.611338","-70.680381","Nitrogen",129107.912731875,1213.3,10758.99272765625,,12.75,"Modeled","DMR Data","",""
2020,"MA0100625","110024340444","4952","","GLOUCESTER WASTEWATER TREATMENT FACILITY	","GLOUCESTER","MA","01930","ESSEX","25009","01","POTW","NPDES Individual Permit","Major","010900010301",7.24,,"42.611338","-70.680381","Phosphorus",26317.7619756975,1213.3,2193.146831308125,,2.599,"Modeled","DMR Data","",""
2020,"MA0100633","110024329289","4952","","REGIONAL WASTEWATER TREATMENT FACILITY","LOWELL","MA","01850-2288","MIDDLESEX","25017","01","POTW","NPDES Individual Permit","Major","010700061207",32,,"42.648304","-71.288911","Nitrogen",1635649.1704791,9863.69,,0,19.93666666666666666666666666666666666667,"DMR Data","DMR Data","Y","Y"
2020,"MA0100633","110024329289","4952","","REGIONAL WASTEWATER TREATMENT FACILITY","LOWELL","MA","01850-2288","MIDDLESEX","25017","01","POTW","NPDES Individual Permit","Major","010700061207",32,,"42.648304","-71.288911","Phosphorus",66749.85819040499999008425,9863.69,8.279999999999999391834,35.639999999999997382242,.803341796826280975233186816977218366138,"DMR Data","DMR Data","Y","Y"
2020,"MA0100641","110006618801","4952","","BRIDGEWATER WASTE WATER TREATMENT FACILITY","BRIDGEWATER","MA","02324","PLYMOUTH","25023","01","POTW","NPDES Individual Permit","Major","010900040103",1.44,,"41.994887","-70.966428","Nitrogen",87861.729387080496551012757,362.669,,0,29.05059680695498451913313609373670337408,"DMR Data","DMR Data","",""
2020,"MA0100641","110006618801","4952","","BRIDGEWATER WASTE WATER TREATMENT FACILITY","BRIDGEWATER","MA","02324","PLYMOUTH","25023","01","POTW","NPDES Individual Permit","Major","010900040103",1.44,,"41.994887","-70.966428","Phosphorus",3471.9999999999997449816,362.669,213.9999999999999842817,0,1.14075502141789276197611638420579776522,"DMR Data","DMR Data","",""
2020,"MA0100668","110000732645","4952","","CONCORD WASTEWATER TREATMENT FACILITY","CONCORD","MA","01742","MIDDLESEX","25017","01","POTW","NPDES Individual Permit","Major","010700050206",1.2,,"42.471495","-71.337823","Nitrogen",40210.617575961,344.47,3350.88479799675,,14.0145,"Modeled","DMR Data","",""
2020,"MA0100668","110000732645","4952","","CONCORD WASTEWATER TREATMENT FACILITY","CONCORD","MA","01742","MIDDLESEX","25017","01","POTW","NPDES Individual Permit","Major","010700050206",1.2,,"42.471495","-71.337823","Phosphorus",318.37367016,344.47,128.8596910125,0,.1125,"DMR Data","DMR Data","",""
2020,"MA0100676","110022329005","4952","","SOMERSET WATER POLLUTION CONTROL FACILITY","SOMERSET","MA","02725","BRISTOL","25005","01","POTW","NPDES Individual Permit","Major","010900040804",4.2,,"41.7175","-71.168889","Nitrogen",124533.10562742,1160.7,,0,6.61108333333333333333333333333333333333,"DMR Data","DMR Data","Y","Y"
2020,"MA0100676","110022329005","4952","","SOMERSET WATER POLLUTION CONTROL FACILITY","SOMERSET","MA","02725","BRISTOL","25005","01","POTW","NPDES Individual Permit","Major","010900040804",4.2,,"41.7175","-71.168889","Phosphorus",25176.8122683525,1160.7,2098.067689029375,,2.599,"Modeled","DMR Data","Y","Y"
2020,"MA0100722","110001123613","4952","","NORTHBRIDGE WWTP","NORTHBRIDGE","MA","01534","WORCESTER","25027","01","POTW","NPDES Individual Permit","Major","010900030105",1.8,,"42.1125","-71.6359","Nitrogen",18667.79999999999862885009,373.9,4078.6666666666663670886,0,3.8790932355755904520225371282174452584,"DMR Data","DMR Data","",""
2020,"MA0100722","110001123613","4952","","NORTHBRIDGE WWTP","NORTHBRIDGE","MA","01534","WORCESTER","25027","01","POTW","NPDES Individual Permit","Major","010900030105",1.8,,"42.1125","-71.6359","Phosphorus",754.2299999999999446018065,373.9,268.99166666666664690922875,0,.2406636299823693494822064769224610704142,"DMR Data","DMR Data","",""
2020,"MA0100765","110000759830","4952","","FAIRHAVEN WASTEWATER TREATMENT FACILITY","FAIRHAVEN","MA","02719-1950","BRISTOL","25005","01","POTW","NPDES Individual Permit","Major","010900020306",5,,"41.639497","-70.875683","Nitrogen",140691.899999999989666179945,2020.6,,0,16.478054418557881703942925353182826313,"DMR Data","DMR Data","",""
2020,"MA0100765","110000759830","4952","","FAIRHAVEN WASTEWATER TREATMENT FACILITY","FAIRHAVEN","MA","02719-1950","BRISTOL","25005","01","POTW","NPDES Individual Permit","Major","010900020306",5,,"41.639497","-70.875683","Phosphorus",43828.953966945,2020.6,3652.41283057875,,2.599,"Modeled","DMR Data","",""
2020,"MA0100781","110009023332","4952","","NEW BEDFORD WASTEWATER TREATMENT FACILITY","NEW BEDFORD","MA","02744","BRISTOL","25005","01","POTW","NPDES Individual Permit","Major","010900020401",30,,"41.595387","-70.905558","Nitrogen",756939.999999999944402757,6606.5,,0,6.90257212772785356928254368148582110925,"DMR Data","DMR Data","",""
2020,"MA0100781","110009023332","4952","","NEW BEDFORD WASTEWATER TREATMENT FACILITY","NEW BEDFORD","MA","02744","BRISTOL","25005","01","POTW","NPDES Individual Permit","Major","010900020401",30,,"41.595387","-70.905558","Phosphorus",112425.0638119875,6606.5,9368.755317665625,,2.2305,"Modeled","DMR Data","",""
2020,"MA0100862","110000736865","4952","","WINCHENDON WATER POLLUTION CONTROL FACILITY","WINCHENDON","MA","01475","WORCESTER","25027","01","POTW","NPDES Individual Permit","Major","010802020103",.5,,"42.68367","-72.08202","Nitrogen",14533.499999999998932514425,198.095,,0,8.77198975294651278517736521256404917183,"DMR Data","DMR Data","Y",""
2020,"MA0100862","110000736865","4952","","WINCHENDON WATER POLLUTION CONTROL FACILITY","WINCHENDON","MA","01475","WORCESTER","25027","01","POTW","NPDES Individual Permit","Major","010802020103",.5,,"42.68367","-72.08202","Phosphorus",89.3627944557499960917255,198.095,40.731243721875,0,.0556509784672341549146250398964271568929,"DMR Data","DMR Data","Y",""
2020,"MA0100871","110002040746","4952","","MANCHESTER WASTEWATER TREATMENT FACILITY","MANCHESTER","MA","01944","ESSEX","25009","01","POTW","NPDES Individual Permit","Major","010900010301",1.2,,"42.57455","-70.77192","Nitrogen",12023.266746897,174.974,,0,10.47661805438228450624520718216009267463,"DMR Data","DMR Data","",""
2020,"MA0100871","110002040746","4952","","MANCHESTER WASTEWATER TREATMENT FACILITY","MANCHESTER","MA","01944","ESSEX","25009","01","POTW","NPDES Individual Permit","Major","010900010301",1.2,,"42.57455","-70.77192","Phosphorus",3536.8947516609,174.974,294.741229305075,,2.422,"Modeled","DMR Data","",""
2020,"MA0100889","110006618927","4952","","WARE WASTEWATER TREATMENT PLANT","WARE","MA","01082","HAMPSHIRE","25015","01","POTW","NPDES Individual Permit","Major","010802040207",2,.687,"42.25194","-72.25514","Nitrogen",34788.956180225625,213.303,,0,6.57013888888888888888888888888888888889,"DMR Data","DMR Data","Y",""
2020,"MA0100889","110006618927","4952","","WARE WASTEWATER TREATMENT PLANT","WARE","MA","01082","HAMPSHIRE","25015","01","POTW","NPDES Individual Permit","Major","010802040207",2,.687,"42.25194","-72.25514","Phosphorus",959.8576567545,213.303,113.06622419925,0,.535,"DMR Data","DMR Data","Y",""
2020,"MA0100897","110000732654","4952","","TAUNTON WASTEWATER TREATMENT FACILITY","TAUNTON","MA","02780-5004","BRISTOL","25005","01","POTW","NPDES Individual Permit","Major","010900040804",8.4,,"41.87435","-71.09723","Nitrogen",411586.99999999996976893485,2795,,0,17.71363295591259625555207051545467942467,"DMR Data","DMR Data","Y",""
2020,"MA0100897","110000732654","4952","","TAUNTON WASTEWATER TREATMENT FACILITY","TAUNTON","MA","02780-5004","BRISTOL","25005","01","POTW","NPDES Individual Permit","Major","010900040804",8.4,,"41.87435","-71.09723","Phosphorus",67355.9999999999950527018,2795,,0,2.8774508242798571288776677578934211268,"DMR Data","DMR Data","Y",""
2020,"MA0100901","110024322491","4952","","SOUTHBRIDGE WASTEWTER TREATMENT FACILITY","SOUTHBRIDGE","MA","01550","WORCESTER","25027","01","POTW","NPDES Individual Permit","Major","011000010104",3.77,,"42.06969","-72.0063","Nitrogen",44511.42537542925,594.998,,0,8.99416666666666666666666666666666666667,"DMR Data","DMR Data","Y","Y"
2020,"MA0100901","110024322491","4952","","SOUTHBRIDGE WASTEWTER TREATMENT FACILITY","SOUTHBRIDGE","MA","01550","WORCESTER","25027","01","POTW","NPDES Individual Permit","Major","011000010104",3.77,,"42.06969","-72.0063","Phosphorus",411.1451363565,594.998,224.2141097175,0,.0825,"DMR Data","DMR Data","Y","Y"
2020,"MA0100919","110000732663","4952","","SPENCER WASTEWATER TREATMENT PLANT","SPENCER","MA","01562-2622","WORCESTER","25027","01","POTW","NPDES Individual Permit","Major","010802040301",1.08,,"42.231774","-72.013348","Nitrogen",109362.0299999999919673588965,152.96,,0,38.84043855308845482654933449661569878908,"DMR Data","DMR Data","Y",""
2020,"MA0100919","110000732663","4952","","SPENCER WASTEWATER TREATMENT PLANT","SPENCER","MA","01562-2622","WORCESTER","25027","01","POTW","NPDES Individual Permit","Major","010802040301",1.08,,"42.231774","-72.013348","Phosphorus",177.75343021275,152.96,28.429002525,0,.1441666666666666666666666666666666666667,"DMR Data","DMR Data","Y",""
2020,"MA0100935","110009023341","4952","","LENOX CENTER WASTEWATER TREATMENT FACILITY","LENOX","MA","01240","BERKSHIRE","25003","01","POTW","NPDES Individual Permit","Major","011000050104",.91,,"42.34831","-73.24545","Nitrogen",17688.0099999999987008156655,190.565,3020.37499999999977815345625,0,13.0585341473797441006926877373797898549,"DMR Data","DMR Data","Y","Y"
2020,"MA0100935","110009023341","4952","","LENOX CENTER WASTEWATER TREATMENT FACILITY","LENOX","MA","01240","BERKSHIRE","25003","01","POTW","NPDES Individual Permit","Major","011000050104",.91,,"42.34831","-73.24545","Phosphorus",215.38670830425,190.565,132.53676646875,0,.137416666666666666666666666666666666667,"DMR Data","DMR Data","Y","Y"
2020,"MA0100960","110009917563","4952","","RUSSELL WASTEWATER TREATMENT FACILITY","RUSSELL","MA","01071","HAMPDEN","25013","01","POTW","NPDES Individual Permit","Non-Major","010802060301",.24,,"42.189494","-72.851635","Nitrogen",4910.1141890682,40.754,409.17618242235,,14.436,"Modeled","DMR Data","",""
2020,"MA0100960","110009917563","4952","","RUSSELL WASTEWATER TREATMENT FACILITY","RUSSELL","MA","01071","HAMPDEN","25013","01","POTW","NPDES Individual Permit","Non-Major","010802060301",.24,,"42.189494","-72.851635","Phosphorus",823.7944420839,40.754,68.649536840325,,2.422,"Modeled","DMR Data","",""
2020,"MA0100978","110038211869","4952","","MEDFIELD WASTEWATER TREATMENT FACILITY","MEDFIELD","MA","02052","NORFOLK","25021","01","POTW","NPDES Individual Permit","Major","010900010604",1.52,,"42.190808","-71.335028","Nitrogen",30933.62126308188,260.9311,2577.80177192349,,14.2955,"Modeled","DMR Data","Y","Y"
2020,"MA0100978","110038211869","4952","","MEDFIELD WASTEWATER TREATMENT FACILITY","MEDFIELD","MA","02052","NORFOLK","25021","01","POTW","NPDES Individual Permit","Major","010900010604",1.52,,"42.190808","-71.335028","Phosphorus",276.7161180645225,260.9311,34.1884210434375,34.51692638835,.11075,"DMR Data","DMR Data","Y","Y"
2020,"MA0100986","110006618810","4952","","FITCHBURG EAST WASTEWATER TREATMENT FACILITY","FITCHBURG","MA","01420","WORCESTER","25027","01","POTW","NPDES Individual Permit","Major","010700040102",12.3,,"42.543505","-71.747368","Nitrogen",336623.245999299,2968.78,28051.93716660825,,13.586,"Modeled","DMR Data","Y",""
2020,"MA0100986","110006618810","4952","","FITCHBURG EAST WASTEWATER TREATMENT FACILITY","FITCHBURG","MA","01420","WORCESTER","25027","01","POTW","NPDES Individual Permit","Major","010700040102",12.3,,"42.543505","-71.747368","Phosphorus",12109.8628962675,2968.78,1460.13696609375,3451.712669055,.4891666666666666666666666666666666666667,"DMR Data","DMR Data","Y",""
2020,"MA0100994","110043892008","4952","","GARDNER WWTF","EAST TEMPLETON","MA","014380000","WORCESTER","25027","01","POTW","NPDES Individual Permit","Major","010802020201",5,,"42.5698","-72.0201","Nitrogen",130480.299999999990416221965,1209.54,,0,12.97427647165576615847928051590200006492,"DMR Data","DMR Data","Y",""
2020,"MA0100994","110043892008","4952","","GARDNER WWTF","EAST TEMPLETON","MA","014380000","WORCESTER","25027","01","POTW","NPDES Individual Permit","Major","010802020201",5,,"42.5698","-72.0201","Phosphorus",1104.719999999999918858316,1209.54,613.89166666666662157632375,0,.1105977301242628575748145447564182147233,"DMR Data","DMR Data","Y",""
2020,"MA0101001","110006618865","4952","","MAYNARD WASTEWATER TREATMENT FACILITY","MAYNARD","MA","01754","MIDDLESEX","25017","01","POTW","NPDES Individual Permit","Major","010700050204",1.45,,"42.440807","-71.440862","Nitrogen",47167.919999999996535516276,331.43,,0,51.626252105652425663991056037997396447,"DMR Data","DMR Data","Y","Y"
2020,"MA0101001","110006618865","4952","","MAYNARD WASTEWATER TREATMENT FACILITY","MAYNARD","MA","01754","MIDDLESEX","25017","01","POTW","NPDES Individual Permit","Major","010700050204",1.45,,"42.440807","-71.440862","Phosphorus",136.470896415,331.43,32.707680075,0,.0491666666666666666666666666666666666667,"DMR Data","DMR Data","Y","Y"
2020,"MA0101010","110016496120","4952","","BROCKTON ADVANCED WATER RECLAMATION FAC","BROCKTON","MA","02301","PLYMOUTH","25023","01","POTW","NPDES Individual Permit","Major","010900040102",18,,"42.04928","-71.0028","Nitrogen",210474.19999999998454067001,5803.1,,0,4.34482940171787778065347538236072902748,"DMR Data","DMR Data","Y","Y"
2020,"MA0101010","110016496120","4952","","BROCKTON ADVANCED WATER RECLAMATION FAC","BROCKTON","MA","02301","PLYMOUTH","25023","01","POTW","NPDES Individual Permit","Major","010900040102",18,,"42.04928","-71.0028","Phosphorus",5103.973301749999827473295,5803.1,2359.948904374999861363125,0,.1056809692852379544436856373592504726082,"DMR Data","DMR Data","Y","Y"
2020,"MA0101036","110000878596","4952","","NORTH ATTLEBOROUGH WASTEWATER TREATMENT FACILITY","NORTH ATTLEBORO","MA","02763","BRISTOL","25005","01","POTW","NPDES Individual Permit","Major","010900040401",4.6,,"41.96064","-71.30625","Nitrogen",65008.02893445,2496.92,3234.3797745,426.985868925,6.525,"DMR Data","DMR Data","Y",""
2020,"MA0101036","110000878596","4952","","NORTH ATTLEBOROUGH WASTEWATER TREATMENT FACILITY","NORTH ATTLEBORO","MA","02763","BRISTOL","25005","01","POTW","NPDES Individual Permit","Major","010900040401",4.6,,"41.96064","-71.30625","Phosphorus",2256.437059723636363636363636363636363636,2496.92,509.492166034090909090909090909090909091,78.56853795,.1458333333333333333333333333333333333333,"DMR Data","DMR Data","Y",""
2020,"MA0101052","110022816309","4952","","ERVING WASTEWATER TREATMENT PLANT #2","ERVING","MA","01344","FRANKLIN","25011","01","POTW","NPDES Individual Permit","Major","010802020207",2.7,,"42.5975","-72.3879","Nitrogen",14028.499999999998969606675,545.69,,0,3.32952798529114758639453161407334974428,"DMR Data","DMR Data","Y",""
2020,"MA0101052","110022816309","4952","","ERVING WASTEWATER TREATMENT PLANT #2","ERVING","MA","01344","FRANKLIN","25011","01","POTW","NPDES Individual Permit","Major","010802020207",2.7,,"42.5975","-72.3879","Phosphorus",202.312089504,545.69,237.840978375,0,.0442142857142857142857142857142857142857,"DMR Data","DMR Data","Y",""
2020,"MA0101061","110006618892","4952","","NORTH BROOKFIELD WASTE WATER TREATMENT PLANT","NORTH BROOKFIELD","MA","01535","WORCESTER","25027","01","POTW","NPDES Individual Permit","Major","010802040303",.5,,"42.248876","-72.074475","Nitrogen",20404.0715374125,133.062,,0,18.27833333333333333333333333333333333333,"DMR Data","DMR Data","",""
2020,"MA0101061","110006618892","4952","","NORTH BROOKFIELD WASTE WATER TREATMENT PLANT","NORTH BROOKFIELD","MA","01535","WORCESTER","25027","01","POTW","NPDES Individual Permit","Major","010802040303",.5,,"42.248876","-72.074475","Phosphorus",284.55439633425,133.062,49.7141714475,0,.2541666666666666666666666666666666666667,"DMR Data","DMR Data","",""
2020,"MA0101087","110009917509","4952","","STOCKBRIDGE WASTEWATER TREATMENT PLANT","STOCKBRIDGE","MA","01262","BERKSHIRE","25003","01","POTW","NPDES Individual Permit","Non-Major","011000050107",.3,,"42.293751","-73.325903","Nitrogen",8077.79999999999940668559,63.646,,0,14.61448220108392612958843074300926367388,"DMR Data","DMR Data","Y","Y"
2020,"MA0101087","110009917509","4952","","STOCKBRIDGE WASTEWATER TREATMENT PLANT","STOCKBRIDGE","MA","01262","BERKSHIRE","25003","01","POTW","NPDES Individual Permit","Non-Major","011000050107",.3,,"42.293751","-73.325903","Phosphorus",331.5600647415,63.646,35.91209797875,13.3025698575,.6108333333333333333333333333333333333313,"DMR Data","DMR Data","Y","Y"
2020,"MA0101095","110009917518","4952","","DOUGLAS WASTEWATER TREATMENT PLANT","DOUGLAS","MA","01516","WORCESTER COUNTY","25027","01","POTW","NPDES Individual Permit","Non-Major","010900030104",.6,,"42.077708","-71.707731","Nitrogen",5761.514071707975,63.929,,0,3.6175,"DMR Data","DMR Data","",""
2020,"MA0101095","110009917518","4952","","DOUGLAS WASTEWATER TREATMENT PLANT","DOUGLAS","MA","01516","WORCESTER COUNTY","25027","01","POTW","NPDES Individual Permit","Non-Major","010900030104",.6,,"42.077708","-71.707731","Phosphorus",110.27888780104999478879595,63.929,39.64697402499999842817,0,.2065374999697018754285892703146150204825,"DMR Data","DMR Data","",""
2020,"MA0101141","110002040498","4952","","CHARLTON WASTEWATER TREATMENT FACILITY","CHARLTON","MA","01507","WORCESTER","25027","01","POTW","NPDES Individual Permit","Major","011000010104",.32,,"42.141435","-71.995382","Nitrogen",11588.41960083675,74.434,,0,18.9663245007680491551459293394777265745,"DMR Data","DMR Data","Y","Y"
2020,"MA0101141","110002040498","4952","","CHARLTON WASTEWATER TREATMENT FACILITY","CHARLTON","MA","01507","WORCESTER","25027","01","POTW","NPDES Individual Permit","Major","011000010104",.32,,"42.141435","-71.995382","Phosphorus",41.3128295055,74.434,25.2217817814375,0,.0666666666666666666666666666666666666667,"DMR Data","DMR Data","Y","Y"
2020,"MA0101150","110009697685","4952","","MERRIMAC WASTEWATER TREATMENT PLANT","MERRIMAC","MA","01860","ESSEX","25009","01","POTW","NPDES Individual Permit","Non-Major","010700061404",.45,,"42.83179","-70.99104","Nitrogen",15186.78776535165,126.0505,1265.5656471126375,,14.436,"Modeled","DMR Data","Y",""
2020,"MA0101150","110009697685","4952","","MERRIMAC WASTEWATER TREATMENT PLANT","MERRIMAC","MA","01860","ESSEX","25009","01","POTW","NPDES Individual Permit","Non-Major","010700061404",.45,,"42.83179","-70.99104","Phosphorus",2547.963422532675,126.0505,212.33028521105625,,2.422,"Modeled","DMR Data","Y",""
2020,"MA0101168","110010402135","4952","","PALMER WATER POLLUTION CONTROL FACILITY","PALMER (THREE RIVERS)","MA","01080","HAMPDEN","25013","01","POTW","NPDES Individual Permit","Major","010802040207",5.6,,"42.185311","-72.362228","Nitrogen",26383.7390166,544.1,,0,5.805,"DMR Data","DMR Data","Y",""
2020,"MA0101168","110010402135","4952","","PALMER WATER POLLUTION CONTROL FACILITY","PALMER (THREE RIVERS)","MA","01080","HAMPDEN","25013","01","POTW","NPDES Individual Permit","Major","010802040207",5.6,,"42.185311","-72.362228","Phosphorus",0,544.1,4541.0177925,0,0,"DMR Data","DMR Data","Y",""
2020,"MA0101214","110024348696","4952","","GREENFIELD WATER POLLUTION CONTROL FACILITY","GREENFIELD","MA","01301","FRANKLIN","25011","01","POTW","NPDES Individual Permit","Major","010802030402",4.6,,"42.571367","-72.598121","Nitrogen",187476.124038525,1114.3,,0,20.3,"DMR Data","DMR Data","",""
2020,"MA0101214","110024348696","4952","","GREENFIELD WATER POLLUTION CONTROL FACILITY","GREENFIELD","MA","01301","FRANKLIN","25011","01","POTW","NPDES Individual Permit","Major","010802030402",4.6,,"42.571367","-72.598121","Phosphorus",25121.96535303,1114.3,,0,2.725,"DMR Data","DMR Data","",""
2020,"MA0101231","110024318594","4952","","HULL WASTEWATER TREATMENT PLANT","HULL","MA","02045","PLYMOUTH","25023","01","POTW","NPDES Individual Permit","Major","010900010902",3.07,,"42.306011","-70.899405","Nitrogen",58458.7604199375,549.37,4871.563368328125,,12.75,"Modeled","DMR Data","",""
2020,"MA0101231","110024318594","4952","","HULL WASTEWATER TREATMENT PLANT","HULL","MA","02045","PLYMOUTH","25023","01","POTW","NPDES Individual Permit","Major","010900010902",3.07,,"42.306011","-70.899405","Phosphorus",11916.41712403275,549.37,993.0347603360625,,2.599,"Modeled","DMR Data","",""
2020,"MA0101257","110006618909","4952","","ORANGE WASTEWATER TREATMENT PLANT","ORANGE","MA","01364","FRANKLIN","25011","01","POTW","NPDES Individual Permit","Major","010802020205",1.1,,"42.59606","-72.33146","Nitrogen",21139.4840692455,330.059,,0,14.6555336021505376344086021505376344086,"DMR Data","DMR Data","Y",""
2020,"MA0101257","110006618909","4952","","ORANGE WASTEWATER TREATMENT PLANT","ORANGE","MA","01364","FRANKLIN","25011","01","POTW","NPDES Individual Permit","Major","010802020205",1.1,,"42.59606","-72.33146","Phosphorus",1395.96286754925,330.059,229.55397163125,0,.5458333333333333333333333333333333333333,"DMR Data","DMR Data","Y",""
2020,"MA0101265","110010326398","4952","","HUNTINGTON WASTEWATER TREATMENT PLAN","HUNTINGTON","MA","01050","HAMPSHIRE","25015","01","POTW","NPDES Individual Permit","Non-Major","010802060202",.26,,"42.232485","-72.87644","Nitrogen",1025.4899999999999246777595,17.5822,,0,6.63375618989927941628685150612174696359,"DMR Data","DMR Data","",""
2020,"MA0101265","110010326398","4952","","HUNTINGTON WASTEWATER TREATMENT PLAN","HUNTINGTON","MA","01050","HAMPSHIRE","25015","01","POTW","NPDES Individual Permit","Non-Major","010802060202",.26,,"42.232485","-72.87644","Phosphorus",545.639999999999959922742,17.5822,106.99999999999999214085,0,3.73373914741914755104487329941710052139,"DMR Data","DMR Data","",""
2020,"MA0101290","110009917527","4952","","HATFIELD WASTEWATER TREATMENT FACILITY","HATFIELD","MA","01038","HAMPSHIRE","25015","01","POTW","NPDES Individual Permit","Non-Major","010802010602",.5,,"42.394226","-72.592828","Nitrogen",9575.299999999999296694215,53.609,,0,21.76471965616001906451542557486877050358,"DMR Data","DMR Data","",""
2020,"MA0101290","110009917527","4952","","HATFIELD WASTEWATER TREATMENT FACILITY","HATFIELD","MA","01038","HAMPSHIRE","25015","01","POTW","NPDES Individual Permit","Non-Major","010802010602",.5,,"42.394226","-72.592828","Phosphorus",1083.64323123315,53.609,90.3036026027625,,2.422,"Modeled","DMR Data","",""
2020,"MA0101311","110007298012","4952","","GRAFTON WASTEWATER TREATMENT PLANT","GRAFTON","MA","015190000","WORCESTER","25027","01","POTW","NPDES Individual Permit","Major","010900030105",1.6,,"42.172159","-71.678807","Nitrogen",43282.39999999999682090772,642.64,2453.333333333333153136,0,8.07172422403580543581995140468706463689,"DMR Data","DMR Data","",""
2020,"MA0101311","110007298012","4952","","GRAFTON WASTEWATER TREATMENT PLANT","GRAFTON","MA","015190000","WORCESTER","25027","01","POTW","NPDES Individual Permit","Major","010900030105",1.6,,"42.172159","-71.678807","Phosphorus",1991.79999999999985370229,642.64,322.99999999999997627565,0,.36869730180838256502929768992010898552,"DMR Data","DMR Data","",""
2020,"MA0101427","110000545232","4952","","NEWBURYPORT WASTEWATER TREATMENT FACILITY","NEWBURYPORT","MA","01950-3040","ESSEX","25009","01","POTW","NPDES Individual Permit","Major","010700061404",3.4,,"42.809271","-70.861505","Nitrogen",134215.19999999999014189356,559.087,,0,20.65156248037955274080790277723937352026,"DMR Data","DMR Data","Y",""
