"Nutrient Modeling (Hypoxia Task Force Search)"
"Search Criteria: Year = 2020; EPA Region = 09; Include all nitrogen loads; Include all phosphorus loads"

"Year","NPDES Permit Number","FRS ID","SIC Code","NAICS Code","Facility Name","City","State","ZIP Code","County","FIPS Code","EPA Region","Facility Type Indicator","Permit Type","Major/Non-Major Status","HUC 12 Code","Total Facility Design Flow (MGD)","Actual Average Facility Flow (MGD)","Facility Latitude","Facility Longitude","Nutrient Type","Total Pounds (lb/yr)","Total Annual Flow (MGal/yr)","Max Allowable Load (kg/yr)","Load Over Limit","Avg Concentration","Data Source for Concentration","Data Source for Flow","Discharges to Impaired Water Bodies","Discharges Pollutants Contributing to Water Body Impairment"
2020,"AZ0025216","110022853492","","","FESTIVAL RANCH WRF","BUCKEYE","AZ","85326","MARICOPA","04013","09","POTW","NPDES Individual Permit","Major","150701010204",,,"33.370528","-112.584222","Phosphorus",2256.234359967,76.925,,0,10.53458602150537634408602150537634408602,"DMR Data","DMR Data","",""
2020,"AZ0025224","110039463345","","","USDA FS - APACHE SITGREAVES NF - BLACK MESA RANGER DISTRICT","OVERGAARD","AZ","85933","NAVAJO","04017","09","POTW","NPDES Individual Permit","Non-Major","150200100204",,,"34.393128","-110.55725","Nitrogen",0,.39788,.258723675,0,0,"DMR Data","DMR Data","",""
2020,"AZ0025224","110039463345","","","USDA FS - APACHE SITGREAVES NF - BLACK MESA RANGER DISTRICT","OVERGAARD","AZ","85933","NAVAJO","04017","09","POTW","NPDES Individual Permit","Non-Major","150200100204",,,"34.393128","-110.55725","Phosphorus",109.6654545,.39788,,0,423.870967741935483870967741935483870968,"DMR Data","DMR Data","",""
2020,"AZ0025241","110022853429","","","CITY OF MESA - GREENFIELD WATER RECLAMATION PLANT","GILBERT","AZ","85296","MARICOPA","04013","09","POTW","NPDES Individual Permit","Major","150501001104",,,"33.27041","-111.73791","Nitrogen",14542.69085325,313.02,,0,11.70548387096774193548387096774193548387,"DMR Data","DMR Data","",""
2020,"AZ0025241","110022853429","","","CITY OF MESA - GREENFIELD WATER RECLAMATION PLANT","GILBERT","AZ","85296","MARICOPA","04013","09","POTW","NPDES Individual Permit","Major","150501001104",,,"33.27041","-111.73791","Phosphorus",4138.7442075,313.02,,0,5.09733870967741935483870967741935483871,"DMR Data","DMR Data","",""
2020,"AZ0025291","110024815654","","","ED PASTOR KINO ENVIRONMENTAL RESTORATION PROJECT","TUCSON","AZ","85713","PIMA","04019","09","POTW","NPDES Individual Permit","Major","150503010904",,,"32.17803","-110.93072","Nitrogen",0,0,,0,0,"DMR Data","DMR Data","",""
2020,"AZ0025291","110024815654","","","ED PASTOR KINO ENVIRONMENTAL RESTORATION PROJECT","TUCSON","AZ","85713","PIMA","04019","09","POTW","NPDES Individual Permit","Major","150503010904",,,"32.17803","-110.93072","Phosphorus",0,0,,0,0,"DMR Data","DMR Data","",""
2020,"AZ0025313","110035769521","","","BUCKEYE WWTP","BUCKEYE","AZ","85326-1235","MARICOPA","04013","09","POTW","NPDES Individual Permit","Major","150701010204",,,"33.350075","-112.582683","Nitrogen",31086.955744152,503.741454545454545454545454545454545455,,0,6.53739068100358422939068100358422939068,"DMR Data","DMR Data","",""
2020,"AZ0025313","110035769521","","","BUCKEYE WWTP","BUCKEYE","AZ","85326-1235","MARICOPA","04013","09","POTW","NPDES Individual Permit","Major","150701010204",,,"33.350075","-112.582683","Phosphorus",9586.350677652,503.741454545454545454545454545454545455,,0,1.97632974910394265232974910394265232975,"DMR Data","DMR Data","",""
2020,"AZ0025348","110000471793","","","U S DOI BUREAU OF RECLAMATION YUMA DESALTING PROJECT","YUMA","AZ","85364","YUMA","","09","POTW","NPDES Individual Permit","Major","150301080300",,,"32.727222","-114.707222","Nitrogen",502.99888464,67.97,,0,2.53145161290322580645161290322580645162,"DMR Data","DMR Data","Y",""
2020,"AZ0025348","110000471793","","","U S DOI BUREAU OF RECLAMATION YUMA DESALTING PROJECT","YUMA","AZ","85364","YUMA","","09","POTW","NPDES Individual Permit","Major","150301080300",,,"32.727222","-114.707222","Phosphorus",57.903359976,67.97,,0,.58282258064516129032258064516129032258,"DMR Data","DMR Data","Y",""
2020,"AZ0025381","110000914725","","","TOWN OF PRESCOTT VALLEY - WWTP","PRESCOTT VALLEY","AZ","863148622","YAVAPAI","04025","09","POTW","NPDES Individual Permit","Major","150701020204",,,"34.591584","-112.31693","Nitrogen",63691.649886627,909.329,,0,12.05961155913978494623655913978494623656,"DMR Data","DMR Data","",""
2020,"AZ0025381","110000914725","","","TOWN OF PRESCOTT VALLEY - WWTP","PRESCOTT VALLEY","AZ","863148622","YAVAPAI","04025","09","POTW","NPDES Individual Permit","Major","150701020204",,,"34.591584","-112.31693","Phosphorus",11820.0379648365,909.329,,0,4.51669354838709677419354838709677419355,"DMR Data","DMR Data","",""
2020,"AZ0025411","110030993414","","","YUMA, CITY OF - MAIN STREET WTP","YUMA","AZ","85364","YUMA","04027","09","NON-POTW","NPDES Individual Permit","Non-Major","150301080300",,,"32.726291","-114.618067","Nitrogen",0,0,,0,0,"DMR Data","DMR Data","Y",""
2020,"AZ0025411","110030993414","","","YUMA, CITY OF - MAIN STREET WTP","YUMA","AZ","85364","YUMA","04027","09","NON-POTW","NPDES Individual Permit","Non-Major","150301080300",,,"32.726291","-114.618067","Phosphorus",0,0,,0,0,"DMR Data","DMR Data","Y",""
2020,"AZ0025429","110015943559","","","ANTHEM WATER CAMPUS WWTP","PHOENIX","AZ","85086-2524","MARICOPA","04013","09","NON-POTW","NPDES Individual Permit","Major","150701020804",,,"33.84647","-112.13712","Nitrogen",4874.410455453,89.1321,,0,6.51113306451612903225806451612903225807,"DMR Data","DMR Data","",""
2020,"AZ0025429","110015943559","","","ANTHEM WATER CAMPUS WWTP","PHOENIX","AZ","85086-2524","MARICOPA","04013","09","NON-POTW","NPDES Individual Permit","Major","150701020804",,,"33.84647","-112.13712","Phosphorus",282.10561848,89.1321,,0,.52000716845878136200716845878136200717,"DMR Data","DMR Data","",""
2020,"AZ0025453","110037455161","","","HASSAYAMPA RANCH WATER RECLAMATION FACILITY","PHOENIX","AZ","85027-2758","MARICOPA","04013","09","NON-POTW","NPDES Individual Permit","Major","150701020607",,,"33.68105","-112.09988","Nitrogen",0,0,,0,0,"DMR Data","DMR Data","",""
2020,"AZ0025453","110037455161","","","HASSAYAMPA RANCH WATER RECLAMATION FACILITY","PHOENIX","AZ","85027-2758","MARICOPA","04013","09","NON-POTW","NPDES Individual Permit","Major","150701020607",,,"33.68105","-112.09988","Phosphorus",0,0,,0,0,"DMR Data","DMR Data","",""
2020,"AZ0025500","110033164787","","","BUCKEYE, TOWN OF","BUCKEYE","AZ","85326","MARICOPA","04013","09","POTW","NPDES Individual Permit","Non-Major","150701030507",,,"33.388333","-112.738056","Nitrogen",0,0,,0,0,"DMR Data","DMR Data","",""
2020,"AZ0025500","110033164787","","","BUCKEYE, TOWN OF","BUCKEYE","AZ","85326","MARICOPA","04013","09","POTW","NPDES Individual Permit","Non-Major","150701030507",,,"33.388333","-112.738056","Phosphorus",0,0,,0,0,"DMR Data","DMR Data","",""
2020,"AZ0025518","110031268241","","","BUCKEYE, TOWN OF","BUCKEYE","AZ","85326","MARICOPA","04013","09","POTW","NPDES Individual Permit","Major","150701010204",,,"33.395994","-112.546468","Nitrogen",0,0,,0,0,"DMR Data","DMR Data","",""
2020,"AZ0025518","110031268241","","","BUCKEYE, TOWN OF","BUCKEYE","AZ","85326","MARICOPA","04013","09","POTW","NPDES Individual Permit","Major","150701010204",,,"33.395994","-112.546468","Phosphorus",0,0,,0,0,"DMR Data","DMR Data","",""
2020,"AZ0025542","110028271849","","","PAINTED MESA WATER RECLAMATION FACILITY","HOLBROOK","AZ","86025","NAVAJO","04017","09","POTW","NPDES Individual Permit","Major","150200080206",,,"34.90909","-110.15098","Nitrogen",0,0,,0,0,"DMR Data","DMR Data","",""
2020,"AZ0025542","110028271849","","","PAINTED MESA WATER RECLAMATION FACILITY","HOLBROOK","AZ","86025","NAVAJO","04017","09","POTW","NPDES Individual Permit","Major","150200080206",,,"34.90909","-110.15098","Phosphorus",0,0,,0,0,"DMR Data","DMR Data","",""
2020,"AZ0025577","110028306642","","","CITY OF TOMBSTONE - WWTP","TOMBSTONE","AZ","85638","COCHISE","04003","09","POTW","NPDES Individual Permit","Non-Major","150502020607",,,"31.712681","-110.067194","Nitrogen",3484.9326220065,30.879,,0,13.20838978494623655913978494623655913979,"DMR Data","DMR Data","",""
2020,"AZ0025577","110028306642","","","CITY OF TOMBSTONE - WWTP","TOMBSTONE","AZ","85638","COCHISE","04003","09","POTW","NPDES Individual Permit","Non-Major","150502020607",,,"31.712681","-110.067194","Phosphorus",614.435010588,30.879,,0,9.9292043010752688172043010752688172043,"DMR Data","DMR Data","",""
2020,"AZ0025585","110039235930","","","BALTERRA WASTEWATER TREATMENT FACILITY - OUTFALL 001","TONOPAH","AZ","85354","MARICOPA","04013","09","NON-POTW","NPDES Individual Permit","Non-Major","150701040602",,,"33.494928","-112.9181","Nitrogen",0,0,,0,0,"DMR Data","DMR Data","",""
2020,"AZ0025585","110039235930","","","BALTERRA WASTEWATER TREATMENT FACILITY - OUTFALL 001","TONOPAH","AZ","85354","MARICOPA","04013","09","NON-POTW","NPDES Individual Permit","Non-Major","150701040602",,,"33.494928","-112.9181","Phosphorus",0,0,,0,0,"DMR Data","DMR Data","",""
2020,"AZ0025607","110028190419","","","NOGALES INTERNATIONAL WASTEWATER TREATMENT PLANT","RIO RICO","AZ","85648","SANTA CRUZ","04023","09","FEDERAL","NPDES Individual Permit","Major","150503010306",,,"31.456667","-110.968056","Nitrogen",538589.910210282,5427.290181818181818181818181818181818182,,0,17.84580824372759856630824372759856630824,"DMR Data","DMR Data","Y",""
2020,"AZ0025607","110028190419","","","NOGALES INTERNATIONAL WASTEWATER TREATMENT PLANT","RIO RICO","AZ","85648","SANTA CRUZ","04023","09","FEDERAL","NPDES Individual Permit","Major","150503010306",,,"31.456667","-110.968056","Phosphorus",140395.400060076,5427.290181818181818181818181818181818182,,0,9.35073835125448028673835125448028673835,"DMR Data","DMR Data","Y",""
2020,"AZ0025691","110032769243","","","SUN VALLEY SOUTH WRP","BUCKEYE","AZ","85326","MARICOPA","04013","09","POTW","NPDES Individual Permit","Major","150701030503",,,"33.66065","-112.61167","Nitrogen",0,0,,0,0,"DMR Data","DMR Data","Y",""
2020,"AZ0025691","110032769243","","","SUN VALLEY SOUTH WRP","BUCKEYE","AZ","85326","MARICOPA","04013","09","POTW","NPDES Individual Permit","Major","150701030503",,,"33.66065","-112.61167","Phosphorus",0,0,,0,0,"DMR Data","DMR Data","Y",""
2020,"AZ0025712","110037455205","","","LITCHFIELD PARK SERVICE COMPANY - PALM VALLEY WRF","GOODYEAR","AZ","85395","MARICOPA","04013","09","NON-POTW","NPDES Individual Permit","Major","150701020908",,,"33.46797","-112.34556","Nitrogen",21689.39898705825,716.752363636363636363636363636363636364,,0,6.18700672043010752688172043010752688172,"DMR Data","DMR Data","",""
2020,"AZ0025712","110037455205","","","LITCHFIELD PARK SERVICE COMPANY - PALM VALLEY WRF","GOODYEAR","AZ","85395","MARICOPA","04013","09","NON-POTW","NPDES Individual Permit","Major","150701020908",,,"33.46797","-112.34556","Phosphorus",6786.26799711525,716.752363636363636363636363636363636364,,0,4.02562096774193548387096774193548387097,"DMR Data","DMR Data","",""
2020,"AZ0025747","110069446843","","","LORAL DEFENSE SYSTEMS ARIZONA","GOODYEAR","AZ","85338","MARICOPA","04013","09","NON-POTW","NPDES Individual Permit","Non-Major","150701020908",,,"33.4326","-112.35826","Nitrogen",291.7693650375,57.3171,,0,10.47044086021505376344086021505376344086,"DMR Data","DMR Data","",""
2020,"AZ0025747","110069446843","","","LORAL DEFENSE SYSTEMS ARIZONA","GOODYEAR","AZ","85338","MARICOPA","04013","09","NON-POTW","NPDES Individual Permit","Non-Major","150701020908",,,"33.4326","-112.35826","Phosphorus",526.927277559375,57.3171,,0,110.08870967741935483870967741935483871,"DMR Data","DMR Data","",""
2020,"AZ0025755","110037455232","","","CITY OF WILLIAMS - WWTP","WILLIAMS","AZ","86046","COCONINO","04005","09","POTW","NPDES Individual Permit","Non-Major","150100040502",,,"35.270556","-112.181389","Nitrogen",2228.4996827625,48.6291,,0,4.7063870967741935483870967741935483871,"DMR Data","DMR Data","",""
2020,"AZ0025755","110037455232","","","CITY OF WILLIAMS - WWTP","WILLIAMS","AZ","86046","COCONINO","04005","09","POTW","NPDES Individual Permit","Non-Major","150100040502",,,"35.270556","-112.181389","Phosphorus",0,48.6291,,0,.843,"DMR Data","DMR Data","",""
2020,"AZ0025771","110039713290","","","CITY OF WILLCOX - WWTP","WILLCOX","AZ","85643","COCHISE","04003","09","POTW","NPDES Individual Permit","Non-Major","150502010604",,,"32.2488","-109.8251","Nitrogen",5793.26040972,35.534,,0,66.64193548387096774193548387096774193548,"DMR Data","DMR Data","",""
2020,"AZ0025771","110039713290","","","CITY OF WILLCOX - WWTP","WILLCOX","AZ","85643","COCHISE","04003","09","POTW","NPDES Individual Permit","Non-Major","150502010604",,,"32.2488","-109.8251","Phosphorus",772.77590271,35.534,,0,17.77903225806451612903225806451612903226,"DMR Data","DMR Data","",""
2020,"AZ0025798","110039022456","","","FRITO-LAY PLANT","CASA GRANDE","AZ","85193-5502","PINAL","04021","09","NON-POTW","NPDES Individual Permit","Non-Major","150503030206",,,"32.896482","-111.788139","Nitrogen",109.1171272275,13.01738,,0,7.06451612903225806451612903225806451613,"DMR Data","DMR Data","",""
2020,"AZ0025798","110039022456","","","FRITO-LAY PLANT","CASA GRANDE","AZ","85193-5502","PINAL","04021","09","NON-POTW","NPDES Individual Permit","Non-Major","150503030206",,,"32.896482","-111.788139","Phosphorus",481.933978588125,13.01738,,0,62.40322580645161290322580645161290322581,"DMR Data","DMR Data","",""
2020,"AZ0025828","110039139394","","","TOWN OF CAVE CREEK - WRF","CAVE CREEK","AZ","85331","MARICOPA","04013","09","POTW","NPDES Individual Permit","Non-Major","150601060305",,,"33.44939","-112.03261","Nitrogen",0,0,,0,0,"DMR Data","DMR Data","",""
2020,"AZ0025828","110039139394","","","TOWN OF CAVE CREEK - WRF","CAVE CREEK","AZ","85331","MARICOPA","04013","09","POTW","NPDES Individual Permit","Non-Major","150601060305",,,"33.44939","-112.03261","Phosphorus",0,0,,0,0,"DMR Data","DMR Data","",""
2020,"AZ0025844","110015944077","","","KINGMAN, CITY OF - HILLTOP WWTP","KINGMAN","AZ","86401","MOHAVE","04015","09","POTW","NPDES Individual Permit","Major","150100070204",,,"35.296455","-113.935008","Nitrogen",4165.60473252,102.414,,0,3.67419354838709677419354838709677419355,"DMR Data","DMR Data","",""
2020,"AZ0025844","110015944077","","","KINGMAN, CITY OF - HILLTOP WWTP","KINGMAN","AZ","86401","MOHAVE","04015","09","POTW","NPDES Individual Permit","Major","150100070204",,,"35.296455","-113.935008","Phosphorus",1767.22625016,102.414,,0,2.23870967741935483870967741935483870968,"DMR Data","DMR Data","",""
2020,"AZ0025879","110070205544","","","PINEWOOD COUNTRY CLUB GOLF COURSE AND DRIVING RANGE","MUNDS PARK","AZ","86017","COCONINO COUNTY","","09","NON-POTW","NPDES Individual Permit","Non-Major","150602020504",,,"34.94136","-111.64953","Nitrogen",998.424,47.3359,912.135,0,1.06844326235252220289325117832357342854,"DMR Data","DMR Data","",""
2020,"AZ0025879","110070205544","","","PINEWOOD COUNTRY CLUB GOLF COURSE AND DRIVING RANGE","MUNDS PARK","AZ","86017","COCONINO COUNTY","","09","NON-POTW","NPDES Individual Permit","Non-Major","150602020504",,,"34.94136","-111.64953","Phosphorus",94.88115,47.3359,70.174125,0,.1865965881272602574437813594152932344437,"DMR Data","DMR Data","",""
2020,"AZ0025909","110039505693","","","MIAMI WASTEWATER RECLAMATION FACILITY","MIAMI","AZ","85539","GILA","04007","09","POTW","NPDES Individual Permit","Non-Major","150601030603",,,"33.426122","-110.83312","Nitrogen",0,0,,0,4.533,"DMR Data","DMR Data","",""
2020,"AZ0025909","110039505693","","","MIAMI WASTEWATER RECLAMATION FACILITY","MIAMI","AZ","85539","GILA","04007","09","POTW","NPDES Individual Permit","Non-Major","150601030603",,,"33.426122","-110.83312","Phosphorus",0,0,,0,0,"DMR Data","DMR Data","",""
2020,"AZ0025933","110015967676","","","NORTH INDIAN BEND WASH - OU 2 AREA 12","SCOTTSDALE","AZ","85257","MARICOPA","04013","09","NON-POTW","NPDES Individual Permit","Non-Major","150601060204",,,"33.46576","-111.90458","Nitrogen",33067.53966915,582.94,,0,32.34026881720430107526881720430107526882,"DMR Data","DMR Data","",""
2020,"AZ0025933","110015967676","","","NORTH INDIAN BEND WASH - OU 2 AREA 12","SCOTTSDALE","AZ","85257","MARICOPA","04013","09","NON-POTW","NPDES Individual Permit","Non-Major","150601060204",,,"33.46576","-111.90458","Phosphorus",0,582.94,,0,0,"DMR Data","DMR Data","",""
2020,"AZ0025976","110039436580","","","WICKENBURG RANCH WRF","WICKENBURG","AZ","85390","MARICOPA","04013","09","NON-POTW","NPDES Individual Permit","Non-Major","150701030307",,,"34.03433","-112.79721","Nitrogen",0,0,,0,0,"DMR Data","DMR Data","",""
2020,"AZ0025976","110039436580","","","WICKENBURG RANCH WRF","WICKENBURG","AZ","85390","MARICOPA","04013","09","NON-POTW","NPDES Individual Permit","Non-Major","150701030307",,,"34.03433","-112.79721","Phosphorus",0,0,,0,0,"DMR Data","DMR Data","",""
2020,"AZ0025984","110043245663","","","TRIBUTE WRP","SIERRA VISTA","AZ","85635","COCHISE","04003","09","POTW","NPDES Individual Permit","Non-Major","150502020603",,,"32.17843","-110.91643","Nitrogen",0,0,,0,0,"DMR Data","DMR Data","",""
2020,"AZ0025984","110043245663","","","TRIBUTE WRP","SIERRA VISTA","AZ","85635","COCHISE","04003","09","POTW","NPDES Individual Permit","Non-Major","150502020603",,,"32.17843","-110.91643","Phosphorus",0,0,,0,0,"DMR Data","DMR Data","",""
2020,"AZ0026018","110045293035","","","CITY OF KINGMAN - DOWNTOWN POND","KINGMAN","AZ","86401","MOHAVE","04015","09","POTW","NPDES Individual Permit","Non-Major","150100070202",,,"35.250044","-113.978977","Nitrogen",3672.0542695725,83.224,,0,7.86668010752688172043010752688172043011,"DMR Data","DMR Data","",""
2020,"AZ0026018","110045293035","","","CITY OF KINGMAN - DOWNTOWN POND","KINGMAN","AZ","86401","MOHAVE","04015","09","POTW","NPDES Individual Permit","Non-Major","150100070202",,,"35.250044","-113.978977","Phosphorus",3562.5941248275,83.224,,0,31.40102150537634408602150537634408602151,"DMR Data","DMR Data","",""
2020,"AZ0026026","110000730406","","","BENSON, CITY OF - WWTF","BENSON","AZ","85602","COCHISE","04003","09","POTW","NPDES Individual Permit","Major","150502020905",,,"31.9697","-110.2792","Nitrogen",0,0,,0,9.65,"DMR Data","DMR Data","",""
2020,"AZ0026026","110000730406","","","BENSON, CITY OF - WWTF","BENSON","AZ","85602","COCHISE","04003","09","POTW","NPDES Individual Permit","Major","150502020905",,,"31.9697","-110.2792","Phosphorus",0,0,,0,.00461,"DMR Data","DMR Data","",""
2020,"AZ0026034","110015966506","","","SNOWFLAKE, TOWN OF - WWTP","SNOWFLAKE","AZ","859375273","NAVAJO","04017","09","POTW","NPDES Individual Permit","Non-Major","150200050311",,,"34.51338","-110.08821","Nitrogen",0,0,,0,0,"DMR Data","DMR Data","",""
2020,"AZ0026034","110015966506","","","SNOWFLAKE, TOWN OF - WWTP","SNOWFLAKE","AZ","859375273","NAVAJO","04017","09","POTW","NPDES Individual Permit","Non-Major","150200050311",,,"34.51338","-110.08821","Phosphorus",0,0,,0,0,"DMR Data","DMR Data","",""
2020,"AZ0026051","110010062582","","","SOFTWINDS MOBILE HOME PARK WASTEWATER TREATMENT PLANT","DEWEY","AZ","86327","YAVAPAI","04025","09","NON-POTW","NPDES Individual Permit","Non-Major","150701020206",,,"34.529804","-112.239885","Nitrogen",0,1.33591,,0,0,"DMR Data","DMR Data","",""
2020,"AZ0026051","110010062582","","","SOFTWINDS MOBILE HOME PARK WASTEWATER TREATMENT PLANT","DEWEY","AZ","86327","YAVAPAI","04025","09","NON-POTW","NPDES Individual Permit","Non-Major","150701020206",,,"34.529804","-112.239885","Phosphorus",0,1.33591,,0,0,"DMR Data","DMR Data","",""
2020,"AZ0026077","110039713067","","","SAN JOSE WWTF","BISBEE","AZ","85603","COCHISE","04003","09","NON-POTW","NPDES Individual Permit","Major","150502020202",,,"31.35906","-109.91528","Nitrogen",30161.27826684,94.525,,0,62.12693279569892473118279569892473118275,"DMR Data","DMR Data","",""
2020,"AZ0026077","110039713067","","","SAN JOSE WWTF","BISBEE","AZ","85603","COCHISE","04003","09","NON-POTW","NPDES Individual Permit","Major","150502020202",,,"31.35906","-109.91528","Phosphorus",2860.354808766,94.525,,0,10.89334408602150537634408602150537634409,"DMR Data","DMR Data","",""
2020,"AZ0026093","110056133688","","","SHANNON ROAD/EL CAMINO DEL CERRO","TUCSON","AZ","85743","COCONINO","04005","09","NON-POTW","NPDES Individual Permit","Non-Major","150503010906",,,"32.29768","-111.03896","Nitrogen",0,0,,0,0,"DMR Data","DMR Data","",""
2020,"AZ0026093","110056133688","","","SHANNON ROAD/EL CAMINO DEL CERRO","TUCSON","AZ","85743","COCONINO","04005","09","NON-POTW","NPDES Individual Permit","Non-Major","150503010906",,,"32.29768","-111.03896","Phosphorus",0,0,,0,0,"DMR Data","DMR Data","",""
2020,"AZ0026107","110002042021","","","AGUA NUEVA WRF","TUCSON","AZ","85705","PIMA","04019","09","NON-POTW","NPDES Individual Permit","Major","150503010906",,,"32.27981","-111.02198","Nitrogen",222265.715134995,3771.71,,0,11.62532258064516129032258064516129032258,"DMR Data","DMR Data","",""
2020,"AZ0026107","110002042021","","","AGUA NUEVA WRF","TUCSON","AZ","85705","PIMA","04019","09","NON-POTW","NPDES Individual Permit","Major","150503010906",,,"32.27981","-111.02198","Phosphorus",47160.500338665,3771.71,,0,5.41798387096774193548387096774193548387,"DMR Data","DMR Data","",""
2020,"AZ0026166","110070249281","","","SANTA CRUZ RIVER HERITAGE PROJECT","TUCSON","AZ","85713","","","09","NON-POTW","NPDES Individual Permit","Major","150503010904",,,"32.20268","-110.9862","Nitrogen",29190.067982145,582.25,,0,11.6189327956989247311827956989247311828,"DMR Data","DMR Data","",""
2020,"AZ0026166","110070249281","","","SANTA CRUZ RIVER HERITAGE PROJECT","TUCSON","AZ","85713","","","09","NON-POTW","NPDES Individual Permit","Major","150503010904",,,"32.20268","-110.9862","Phosphorus",2841.44694876,582.25,,0,2.25731451612903225806451612903225806452,"DMR Data","DMR Data","",""
2020,"AZ0026174","110070113504","","","ALPINE SANITARY DISTRICT - WWTS","ALPINE","AZ","85920","YAVAPAI COUNTY","","09","NON-POTW","NPDES Individual Permit","Non-Major","150400040301",,,"32.83387","-109.56228","Nitrogen",0,2.16,,0,9.4,"DMR Data","DMR Data","",""
2020,"AZ0026174","110070113504","","","ALPINE SANITARY DISTRICT - WWTS","ALPINE","AZ","85920","YAVAPAI COUNTY","","09","NON-POTW","NPDES Individual Permit","Non-Major","150400040301",,,"32.83387","-109.56228","Phosphorus",0,2.16,,0,.75,"DMR Data","DMR Data","",""
2020,"AZ0026182","110056133642","","","USDOI BR - GLEN CANYON DAM & POWERPLANT","PAGE","AZ","86040","COCONINO COUNTY","","09","FEDERAL","NPDES Individual Permit","Non-Major","140700061008",,,"33.2995","-111.67315","Nitrogen",164.45994072165,.2751,,0,127.4825,"DMR Data","DMR Data","Y",""
2020,"AZ0026182","110056133642","","","USDOI BR - GLEN CANYON DAM & POWERPLANT","PAGE","AZ","86040","COCONINO COUNTY","","09","FEDERAL","NPDES Individual Permit","Non-Major","140700061008",,,"33.2995","-111.67315","Phosphorus",13.639369660875,.2751,,0,24.73354301075268817204301075268817204301,"DMR Data","DMR Data","Y",""
2020,"AZ0026204","110039296357","","","PECAN WATER RECLAMATION PLANT","QUEEN CREEK","AZ","85140","PINAL","04021","09","NON-POTW","NPDES Individual Permit","Major","150501000809",,,"33.226237","-111.56329","Nitrogen",0,0,,0,0,"DMR Data","DMR Data","",""
2020,"AZ0026204","110039296357","","","PECAN WATER RECLAMATION PLANT","QUEEN CREEK","AZ","85140","PINAL","04021","09","NON-POTW","NPDES Individual Permit","Major","150501000809",,,"33.226237","-111.56329","Phosphorus",0,0,,0,0,"DMR Data","DMR Data","",""
2020,"AZ0026263","110039333085","","","HIGH COUNTRY PINES II","HEBER","AZ","85928","NAVAJO","04017","09","NON-POTW","NPDES Individual Permit","Non-Major","150200100208",,,"34.434526","-110.63006","Nitrogen",167.544444375,2.2013,,0,73.58870967741935483870967741935483870968,"DMR Data","DMR Data","",""
2020,"AZ0026263","110039333085","","","HIGH COUNTRY PINES II","HEBER","AZ","85928","NAVAJO","04017","09","NON-POTW","NPDES Individual Permit","Non-Major","150200100208",,,"34.434526","-110.63006","Phosphorus",29.48782221,2.2013,,0,25.90322580645161290322580645161290322581,"DMR Data","DMR Data","",""
2020,"AZ0026280","110056133642","","","USDOI BR - GLEN CANYON DAM & POWERPLANT","PAGE","AZ","86040","COCONINO COUNTY","","09","FEDERAL","NPDES Individual Permit","Non-Major","140700061008",,,"33.83276","-111.94889","Nitrogen",112.159125084825,57.5821,,0,2.0016129032258064516129032258064516129,"DMR Data","DMR Data","Y",""
2020,"AZ0026280","110056133642","","","USDOI BR - GLEN CANYON DAM & POWERPLANT","PAGE","AZ","86040","COCONINO COUNTY","","09","FEDERAL","NPDES Individual Permit","Non-Major","140700061008",,,"33.83276","-111.94889","Phosphorus",0,57.5821,,0,0,"DMR Data","DMR Data","Y",""
2020,"AZ0026387","110070162358","","","JANUARY ADIT (NORTON MINE)","PATAGONIA","AZ","85624","COCONINO COUNTY","","09","NON-POTW","NPDES Individual Permit","Major","150503010203",,,"31.46502","-110.71947","Nitrogen",0,0,,0,0,"DMR Data","DMR Data","Y",""
2020,"AZ0026603","110006785229","","","CITY OF SOMERTON - WWTP","SOMERTON","AZ","85350","YUMA","04027","09","NON-POTW","NPDES Individual Permit","Major","150301080300",,,"32.589804","-114.726901","Nitrogen",10059.063424536,283.176,,0,7.02471684587813620071684587813620071685,"DMR Data","DMR Data","Y",""
2020,"AZ0026603","110006785229","","","CITY OF SOMERTON - WWTP","SOMERTON","AZ","85350","YUMA","04027","09","NON-POTW","NPDES Individual Permit","Major","150301080300",,,"32.589804","-114.726901","Phosphorus",3052.350921648,283.176,,0,3.74763440860215053763440860215053763441,"DMR Data","DMR Data","Y",""
2020,"AZ0026697","110070112295","","","BISON RANCH WWTP","OVERGAARD","AZ","85928","NAVAJO COUNTY","","09","NON-POTW","NPDES Individual Permit","Non-Major","150200100204",,,"33.36125","-112.16874","Nitrogen",908.27366427,7.291,,0,87.76483870967741935483870967741935483871,"DMR Data","DMR Data","",""
2020,"AZ0026697","110070112295","","","BISON RANCH WWTP","OVERGAARD","AZ","85928","NAVAJO COUNTY","","09","NON-POTW","NPDES Individual Permit","Non-Major","150200100204",,,"33.36125","-112.16874","Phosphorus",0,7.291,,0,0,"DMR Data","DMR Data","",""
2020,"AZ0026701","110070839766","","","MARK ANTHONY BREWING PRODUCTION FACILITY","WADDELL","AZ","85355","MARICOPA COUNTY","","09","NON-POTW","NPDES Individual Permit","Non-Major","150601060202",,,"33.62945","-111.91079","Nitrogen",0,0,,0,0,"DMR Data","DMR Data","",""
2020,"AZ0026701","110070839766","","","MARK ANTHONY BREWING PRODUCTION FACILITY","WADDELL","AZ","85355","MARICOPA COUNTY","","09","NON-POTW","NPDES Individual Permit","Non-Major","150601060202",,,"33.62945","-111.91079","Phosphorus",0,0,,0,0,"DMR Data","DMR Data","",""
